,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24468.101077189756,23
1,1,"(2, 0, 2, 1, 0, 1)",24475.360596758423,11
2,2,"(2, 0, 1, 1, 0, 1)",24490.970143906987,7
3,3,"(3, 0, 1, 1, 0, 1)",24491.45504903089,19
4,4,"(4, 0, 0, 1, 0, 1)",24491.849395201214,27
5,5,"(4, 0, 2, 1, 0, 1)",24492.272952087467,35
6,6,"(3, 0, 0, 1, 0, 1)",24492.852559084797,15
7,7,"(4, 0, 1, 1, 0, 1)",24496.322254674717,31
8,8,"(2, 0, 0, 1, 0, 1)",24527.80174858574,3
9,9,"(2, 0, 2, 1, 0, 0)",24768.612905968374,10
10,10,"(3, 0, 2, 1, 0, 0)",24770.746215385363,22
11,11,"(2, 0, 2, 0, 0, 1)",24785.50393182059,9
12,12,"(4, 0, 2, 1, 0, 0)",24788.645893844237,34
13,13,"(3, 0, 2, 0, 0, 1)",24789.964293568442,21
14,14,"(4, 0, 2, 0, 0, 1)",24807.07018528404,33
15,15,"(3, 0, 1, 1, 0, 0)",24813.153207278898,18
16,16,"(2, 0, 2, 0, 0, 0)",24865.99182190321,8
17,17,"(3, 0, 2, 0, 0, 0)",24874.0534662347,20
18,18,"(3, 0, 0, 1, 0, 0)",25099.638965509992,14
19,19,"(4, 0, 0, 1, 0, 0)",25101.43274963822,26
20,20,"(4, 0, 1, 1, 0, 0)",25103.607319170405,30
21,21,"(2, 0, 1, 1, 0, 0)",25119.33393288953,6
22,22,"(3, 0, 0, 0, 0, 1)",25122.58724557174,13
23,23,"(3, 0, 1, 0, 0, 1)",25124.3176233957,17
24,24,"(4, 0, 0, 0, 0, 1)",25124.494120330342,25
25,25,"(4, 0, 1, 0, 0, 1)",25126.492344262646,29
26,26,"(2, 0, 1, 0, 0, 1)",25140.366916721527,5
27,27,"(2, 0, 0, 1, 0, 0)",25175.400325768707,2
28,28,"(2, 0, 0, 0, 0, 1)",25196.387356223924,1
29,29,"(3, 0, 0, 0, 0, 0)",25204.655109929467,12
30,30,"(3, 0, 1, 0, 0, 0)",25206.53553712278,16
31,31,"(4, 0, 0, 0, 0, 0)",25206.594084319346,24
32,32,"(4, 0, 1, 0, 0, 0)",25208.056112133203,28
33,33,"(4, 0, 2, 0, 0, 0)",25210.379722850797,32
34,34,"(2, 0, 1, 0, 0, 0)",25216.481901682782,4
35,35,"(2, 0, 0, 0, 0, 0)",25272.353884694294,0
