,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24646.787291769164,11
1,1,"(3, 0, 2, 1, 0, 1)",24647.96352064063,23
2,2,"(3, 0, 0, 1, 0, 1)",24650.560610551307,15
3,3,"(3, 0, 1, 1, 0, 1)",24652.553508855453,19
4,4,"(4, 0, 0, 1, 0, 1)",24652.599007377958,27
5,5,"(2, 0, 1, 1, 0, 1)",24653.285977922646,7
6,6,"(4, 0, 1, 1, 0, 1)",24654.382460861103,31
7,7,"(4, 0, 2, 1, 0, 1)",24667.720211934076,35
8,8,"(2, 0, 0, 1, 0, 1)",24685.229340555798,3
9,9,"(2, 0, 2, 1, 0, 0)",25250.75851375171,10
10,10,"(3, 0, 2, 1, 0, 0)",25260.650165949595,22
11,11,"(3, 0, 1, 1, 0, 0)",25280.13194171312,18
12,12,"(4, 0, 2, 1, 0, 0)",25282.47891745188,34
13,13,"(2, 0, 2, 0, 0, 1)",25323.86940679585,9
14,14,"(3, 0, 2, 0, 0, 1)",25327.257432669147,21
15,15,"(4, 0, 2, 0, 0, 1)",25353.97383170375,33
16,16,"(3, 0, 0, 1, 0, 0)",25546.865095981168,14
17,17,"(4, 0, 0, 1, 0, 0)",25547.657280112435,26
18,18,"(4, 0, 1, 1, 0, 0)",25550.70393845298,30
19,19,"(2, 0, 1, 1, 0, 0)",25566.67120265652,6
20,20,"(2, 0, 2, 0, 0, 0)",25570.569078295717,8
21,21,"(3, 0, 2, 0, 0, 0)",25571.68283410849,20
22,22,"(4, 0, 2, 0, 0, 0)",25626.15132614019,32
23,23,"(2, 0, 0, 1, 0, 0)",25629.19828249224,2
24,24,"(3, 0, 0, 0, 0, 1)",25635.72836115148,13
25,25,"(3, 0, 1, 0, 0, 1)",25636.79174942251,17
26,26,"(4, 0, 0, 0, 0, 1)",25637.36283832306,25
27,27,"(4, 0, 1, 0, 0, 1)",25639.721668304865,29
28,28,"(2, 0, 1, 0, 0, 1)",25653.195449516425,5
29,29,"(2, 0, 0, 0, 0, 1)",25720.202912581266,1
30,30,"(3, 0, 0, 0, 0, 0)",25905.91406797865,12
31,31,"(3, 0, 1, 0, 0, 0)",25907.59327732459,16
32,32,"(4, 0, 0, 0, 0, 0)",25907.74308566082,24
33,33,"(4, 0, 1, 0, 0, 0)",25908.447266234954,28
34,34,"(2, 0, 1, 0, 0, 0)",25917.40004935296,4
35,35,"(2, 0, 0, 0, 0, 0)",25997.07377100281,0
