,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",25907.316925019833,15
1,1,"(2, 0, 1, 1, 0, 1)",25908.56853066014,7
2,2,"(4, 0, 0, 1, 0, 1)",25909.18351483997,27
3,3,"(4, 0, 1, 1, 0, 1)",25910.507588584383,31
4,4,"(3, 0, 1, 1, 0, 1)",25912.301816473297,19
5,5,"(3, 0, 2, 1, 0, 1)",25915.57388257872,23
6,6,"(4, 0, 2, 1, 0, 1)",25916.44524763204,35
7,7,"(2, 0, 0, 1, 0, 1)",25921.61248809413,3
8,8,"(2, 0, 2, 1, 0, 1)",25924.11320765729,11
9,9,"(4, 0, 2, 1, 0, 0)",26744.8570210744,34
10,10,"(4, 0, 1, 1, 0, 0)",26774.603955728657,30
11,11,"(2, 0, 2, 1, 0, 0)",27097.743203682017,10
12,12,"(3, 0, 0, 1, 0, 0)",27097.97559568583,14
13,13,"(3, 0, 1, 1, 0, 0)",27098.832395730748,18
14,14,"(4, 0, 0, 1, 0, 0)",27099.18311233272,26
15,15,"(2, 0, 0, 1, 0, 0)",27145.86023633581,2
16,16,"(2, 0, 1, 1, 0, 0)",27150.412801011826,6
17,17,"(4, 0, 2, 0, 0, 1)",27268.724751667865,33
18,18,"(3, 0, 0, 0, 0, 1)",27274.479225567946,13
19,19,"(4, 0, 0, 0, 0, 1)",27275.554077088378,25
20,20,"(3, 0, 1, 0, 0, 1)",27275.753211186588,17
21,21,"(2, 0, 2, 0, 0, 1)",27276.627697640433,9
22,22,"(3, 0, 2, 0, 0, 1)",27277.36771778709,21
23,23,"(4, 0, 1, 0, 0, 1)",27277.816976502952,29
24,24,"(2, 0, 0, 0, 0, 1)",27298.223465542076,1
25,25,"(2, 0, 1, 0, 0, 1)",27301.174621730785,5
26,26,"(4, 0, 2, 0, 0, 0)",27561.18434833838,32
27,27,"(3, 0, 2, 0, 0, 0)",27572.077593170856,20
28,28,"(4, 0, 1, 0, 0, 0)",27630.735886550498,28
29,29,"(4, 0, 0, 0, 0, 0)",27633.381816097768,24
30,30,"(2, 0, 2, 0, 0, 0)",27637.23883650908,8
31,31,"(3, 0, 1, 0, 0, 0)",27639.56384623157,16
32,32,"(3, 0, 0, 0, 0, 0)",27640.53111628602,12
33,33,"(2, 0, 1, 0, 0, 0)",27642.873022455744,4
34,34,"(2, 0, 0, 0, 0, 0)",27643.150259262184,0
