,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",25878.259112791588,23
1,1,"(2, 0, 2, 1, 0, 1)",25881.744161528262,11
2,2,"(3, 0, 0, 1, 0, 1)",25883.481593713066,15
3,3,"(3, 0, 1, 1, 0, 1)",25884.110112611197,19
4,4,"(4, 0, 2, 1, 0, 1)",25884.637025907807,35
5,5,"(4, 0, 0, 1, 0, 1)",25884.77719472744,27
6,6,"(4, 0, 1, 1, 0, 1)",25886.097422717587,31
7,7,"(2, 0, 1, 1, 0, 1)",25888.284548631258,7
8,8,"(2, 0, 0, 1, 0, 1)",25897.844474224126,3
9,9,"(2, 0, 2, 1, 0, 0)",26679.50317307899,10
10,10,"(4, 0, 2, 1, 0, 0)",26684.477693698867,34
11,11,"(3, 0, 1, 1, 0, 0)",26688.144074315765,18
12,12,"(4, 0, 1, 1, 0, 0)",26706.63207651981,30
13,13,"(3, 0, 2, 1, 0, 0)",26758.9789652652,22
14,14,"(3, 0, 1, 0, 0, 1)",26871.843185352653,17
15,15,"(2, 0, 2, 0, 0, 1)",26875.250251694622,9
16,16,"(4, 0, 0, 1, 0, 0)",26962.534983285033,26
17,17,"(3, 0, 0, 1, 0, 0)",26977.30033962958,14
18,18,"(2, 0, 1, 1, 0, 0)",26993.956644530634,6
19,19,"(2, 0, 0, 1, 0, 0)",27003.03077613224,2
20,20,"(4, 0, 2, 0, 0, 1)",27177.578939805328,33
21,21,"(3, 0, 2, 0, 0, 1)",27191.154584304088,21
22,22,"(4, 0, 0, 0, 0, 1)",27192.697196492,25
23,23,"(4, 0, 1, 0, 0, 1)",27192.996237507807,29
24,24,"(3, 0, 0, 0, 0, 1)",27205.365603869766,13
25,25,"(2, 0, 1, 0, 0, 1)",27219.454244674213,5
26,26,"(2, 0, 0, 0, 0, 1)",27230.75180544216,1
27,27,"(2, 0, 2, 0, 0, 0)",27331.69918997589,8
28,28,"(4, 0, 2, 0, 0, 0)",27583.781607780187,32
29,29,"(4, 0, 0, 0, 0, 0)",27664.955892250262,24
30,30,"(3, 0, 2, 0, 0, 0)",27665.375037183385,20
31,31,"(3, 0, 1, 0, 0, 0)",27665.94326706106,16
32,32,"(4, 0, 1, 0, 0, 0)",27666.609157698123,28
33,33,"(3, 0, 0, 0, 0, 0)",27670.88280412713,12
34,34,"(2, 0, 1, 0, 0, 0)",27680.94620661927,4
35,35,"(2, 0, 0, 0, 0, 0)",27696.263083061407,0
