,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 0, 1, 0, 1)",29472.772953002706,3
1,1,"(3, 0, 0, 1, 0, 1)",29473.546447564793,15
2,2,"(2, 0, 1, 1, 0, 1)",29473.594324851903,7
3,3,"(4, 0, 0, 1, 0, 1)",29475.52032068505,27
4,4,"(2, 0, 2, 1, 0, 1)",29475.606775414413,11
5,5,"(3, 0, 1, 1, 0, 1)",29475.723009458197,19
6,6,"(4, 0, 2, 1, 0, 1)",29476.972481602403,35
7,7,"(3, 0, 2, 1, 0, 1)",29477.078183527094,23
8,8,"(4, 0, 1, 1, 0, 1)",29477.52474112328,31
9,9,"(3, 0, 1, 1, 0, 0)",30051.917728746328,18
10,10,"(4, 0, 1, 1, 0, 0)",30068.68509474064,30
11,11,"(4, 0, 2, 1, 0, 0)",30090.3484578353,34
12,12,"(4, 0, 1, 0, 0, 1)",30110.640661748675,29
13,13,"(3, 0, 1, 0, 0, 1)",30111.66363333047,17
14,14,"(4, 0, 2, 0, 0, 1)",30113.789533033632,33
15,15,"(2, 0, 2, 0, 0, 1)",30125.653739418212,9
16,16,"(3, 0, 2, 0, 0, 1)",30130.6450343209,21
17,17,"(4, 0, 1, 0, 0, 0)",30284.101659176973,28
18,18,"(3, 0, 1, 0, 0, 0)",30284.13834841892,16
19,19,"(4, 0, 2, 0, 0, 0)",30285.968620357668,32
20,20,"(4, 0, 0, 1, 0, 0)",30371.9630015393,26
21,21,"(3, 0, 2, 1, 0, 0)",30373.62770090333,22
22,22,"(3, 0, 0, 1, 0, 0)",30378.009825998808,14
23,23,"(2, 0, 2, 1, 0, 0)",30378.646863563023,10
24,24,"(2, 0, 1, 1, 0, 0)",30382.877120877445,6
25,25,"(2, 0, 0, 1, 0, 0)",30389.196747687423,2
26,26,"(4, 0, 0, 0, 0, 1)",30440.684543574014,25
27,27,"(3, 0, 0, 0, 0, 1)",30445.600902632217,13
28,28,"(2, 0, 1, 0, 0, 1)",30449.222161561298,5
29,29,"(2, 0, 0, 0, 0, 1)",30454.73735743464,1
30,30,"(4, 0, 0, 0, 0, 0)",30632.621361636964,24
31,31,"(3, 0, 0, 0, 0, 0)",30635.66445509905,12
32,32,"(2, 0, 1, 0, 0, 0)",30637.609443947702,4
33,33,"(2, 0, 2, 0, 0, 0)",30638.362209809067,8
34,34,"(3, 0, 2, 0, 0, 0)",30640.12560379425,20
35,35,"(2, 0, 0, 0, 0, 0)",30641.44667901003,0
