,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",24128.339678658835,35
1,1,"(3, 0, 2, 1, 0, 1)",24129.1017874052,23
2,2,"(2, 0, 2, 1, 0, 1)",24130.87601795245,11
3,3,"(3, 0, 1, 1, 0, 1)",24140.097871845555,19
4,4,"(4, 0, 1, 1, 0, 1)",24142.053967190903,31
5,5,"(4, 0, 0, 1, 0, 1)",24146.192209364057,27
6,6,"(3, 0, 0, 1, 0, 1)",24150.5993377566,15
7,7,"(2, 0, 1, 1, 0, 1)",24156.69733554665,7
8,8,"(2, 0, 0, 1, 0, 1)",24160.729498512734,3
9,9,"(2, 0, 2, 1, 0, 0)",24557.3988436637,10
10,10,"(4, 0, 2, 1, 0, 0)",24559.699340034862,34
11,11,"(3, 0, 1, 1, 0, 0)",24560.295736497734,18
12,12,"(4, 0, 1, 1, 0, 0)",24560.61616796808,30
13,13,"(2, 0, 2, 0, 0, 1)",24574.85693170445,9
14,14,"(4, 0, 1, 0, 0, 1)",24576.31394791105,29
15,15,"(3, 0, 1, 0, 0, 1)",24576.786247965585,17
16,16,"(4, 0, 2, 0, 0, 1)",24583.264344568637,33
17,17,"(3, 0, 2, 1, 0, 0)",24597.928875012887,22
18,18,"(3, 0, 2, 0, 0, 1)",24620.262968650433,21
19,19,"(4, 0, 2, 0, 0, 0)",24662.386401168125,32
20,20,"(2, 0, 2, 0, 0, 0)",24663.91058119423,8
21,21,"(3, 0, 1, 0, 0, 0)",24664.97252396344,16
22,22,"(4, 0, 1, 0, 0, 0)",24665.863428705055,28
23,23,"(3, 0, 2, 0, 0, 0)",24707.935286420918,20
24,24,"(4, 0, 0, 1, 0, 0)",24891.008112884447,26
25,25,"(4, 0, 0, 0, 0, 1)",24914.000319416908,25
26,26,"(3, 0, 0, 1, 0, 0)",24921.725615693453,14
27,27,"(3, 0, 0, 0, 0, 1)",24944.024288376157,13
28,28,"(2, 0, 1, 1, 0, 0)",24971.423180949794,6
29,29,"(2, 0, 0, 1, 0, 0)",24976.925414191177,2
30,30,"(2, 0, 1, 0, 0, 1)",24992.430360351107,5
31,31,"(2, 0, 0, 0, 0, 1)",24998.100107138587,1
32,32,"(4, 0, 0, 0, 0, 0)",25013.024813706295,24
33,33,"(3, 0, 0, 0, 0, 0)",25041.123974052596,12
34,34,"(2, 0, 1, 0, 0, 0)",25084.152022084614,4
35,35,"(2, 0, 0, 0, 0, 0)",25089.946109836917,0
