,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",27799.82038464506,23
1,1,"(4, 0, 1, 1, 0, 1)",27810.848598066998,31
2,2,"(4, 0, 0, 1, 0, 1)",27812.74348001968,27
3,3,"(3, 0, 0, 1, 0, 1)",27817.12578191563,15
4,4,"(4, 0, 2, 1, 0, 1)",27818.54752919033,35
5,5,"(2, 0, 1, 1, 0, 1)",27818.845915306025,7
6,6,"(2, 0, 0, 1, 0, 1)",27819.217220450493,3
7,7,"(3, 0, 1, 1, 0, 1)",27823.22014088532,19
8,8,"(2, 0, 2, 1, 0, 1)",27824.444780493042,11
9,9,"(3, 0, 1, 1, 0, 0)",28409.364867836037,18
10,10,"(2, 0, 2, 1, 0, 0)",28410.37156172395,10
11,11,"(2, 0, 1, 1, 0, 0)",28412.5180670184,6
12,12,"(4, 0, 2, 1, 0, 0)",28413.558749899887,34
13,13,"(3, 0, 2, 1, 0, 0)",28413.579108128946,22
14,14,"(4, 0, 1, 1, 0, 0)",28420.25057277915,30
15,15,"(2, 0, 2, 0, 0, 1)",28479.27758162687,9
16,16,"(3, 0, 2, 0, 0, 1)",28479.734936717872,21
17,17,"(4, 0, 1, 0, 0, 1)",28480.039630802436,29
18,18,"(2, 0, 1, 0, 0, 1)",28480.32546787062,5
19,19,"(3, 0, 1, 0, 0, 1)",28482.065816037248,17
20,20,"(4, 0, 2, 0, 0, 1)",28483.585522189704,33
21,21,"(4, 0, 1, 0, 0, 0)",28719.02802495875,28
22,22,"(3, 0, 2, 0, 0, 0)",28722.99013322926,20
23,23,"(2, 0, 2, 0, 0, 0)",28723.31707184362,8
24,24,"(3, 0, 1, 0, 0, 0)",28723.586549826723,16
25,25,"(4, 0, 2, 0, 0, 0)",28723.659608282964,32
26,26,"(2, 0, 1, 0, 0, 0)",28723.820238516815,4
27,27,"(4, 0, 0, 1, 0, 0)",28853.08871541452,26
28,28,"(3, 0, 0, 1, 0, 0)",28861.345633827485,14
29,29,"(4, 0, 0, 0, 0, 1)",28928.83491286268,25
30,30,"(3, 0, 0, 0, 0, 1)",28936.97715989371,13
31,31,"(2, 0, 0, 1, 0, 0)",28961.021792440548,2
32,32,"(2, 0, 0, 0, 0, 1)",29045.464761644438,1
33,33,"(4, 0, 0, 0, 0, 0)",29170.59067454707,24
34,34,"(3, 0, 0, 0, 0, 0)",29177.74115731228,12
35,35,"(2, 0, 0, 0, 0, 0)",29298.56990715962,0
