,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",30250.56678512319,27
1,1,"(3, 0, 2, 1, 0, 1)",30255.533277375453,23
2,2,"(4, 0, 1, 1, 0, 1)",30255.7606448521,31
3,3,"(3, 0, 0, 1, 0, 1)",30258.284585207915,15
4,4,"(2, 0, 0, 1, 0, 1)",30263.05610603204,3
5,5,"(2, 0, 1, 1, 0, 1)",30263.079637079107,7
6,6,"(2, 0, 2, 1, 0, 1)",30264.85706629917,11
7,7,"(4, 0, 2, 1, 0, 1)",30266.137212930716,35
8,8,"(3, 0, 1, 1, 0, 1)",30267.273560776714,19
9,9,"(4, 0, 2, 1, 0, 0)",31083.77768994232,34
10,10,"(2, 0, 2, 1, 0, 0)",31087.85277587484,10
11,11,"(3, 0, 1, 1, 0, 0)",31104.963167476817,18
12,12,"(4, 0, 1, 1, 0, 0)",31128.128030868276,30
13,13,"(3, 0, 2, 1, 0, 0)",31153.558171986006,22
14,14,"(2, 0, 2, 0, 0, 1)",31212.60331728605,9
15,15,"(4, 0, 0, 1, 0, 0)",31401.360583991518,26
16,16,"(3, 0, 0, 1, 0, 0)",31414.31112844518,14
17,17,"(2, 0, 1, 1, 0, 0)",31440.368472328333,6
18,18,"(2, 0, 0, 1, 0, 0)",31444.424185912398,2
19,19,"(4, 0, 0, 0, 0, 1)",31557.53448044143,25
20,20,"(4, 0, 1, 0, 0, 1)",31559.039014447884,29
21,21,"(3, 0, 1, 0, 0, 1)",31559.536917164136,17
22,22,"(3, 0, 2, 0, 0, 1)",31560.344120135316,21
23,23,"(4, 0, 2, 0, 0, 1)",31560.838234877672,33
24,24,"(3, 0, 0, 0, 0, 1)",31565.23316410533,13
25,25,"(2, 0, 2, 0, 0, 0)",31571.812678320934,8
26,26,"(2, 0, 1, 0, 0, 1)",31583.275971025985,5
27,27,"(2, 0, 0, 0, 0, 1)",31589.440324894927,1
28,28,"(4, 0, 2, 0, 0, 0)",31912.129859446224,32
29,29,"(3, 0, 2, 0, 0, 0)",31927.654619501904,20
30,30,"(4, 0, 1, 0, 0, 0)",31930.615055900747,28
31,31,"(4, 0, 0, 0, 0, 0)",31932.717037705155,24
32,32,"(3, 0, 1, 0, 0, 0)",31934.677617330024,16
33,33,"(3, 0, 0, 0, 0, 0)",31934.760544621007,12
34,34,"(2, 0, 1, 0, 0, 0)",31945.22602916624,4
35,35,"(2, 0, 0, 0, 0, 0)",31954.524916342238,0
