,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",28184.98559234521,35
1,1,"(2, 0, 1, 1, 0, 1)",28192.44128698166,7
2,2,"(2, 0, 2, 1, 0, 1)",28193.721520718555,11
3,3,"(4, 0, 0, 1, 0, 1)",28193.749445613812,27
4,4,"(3, 0, 0, 1, 0, 1)",28194.91231225272,15
5,5,"(4, 0, 1, 1, 0, 1)",28197.59928159129,31
6,6,"(2, 0, 0, 1, 0, 1)",28203.246577157963,3
7,7,"(3, 0, 1, 1, 0, 1)",28206.0559982346,19
8,8,"(2, 0, 2, 1, 0, 0)",28804.197926954916,10
9,9,"(3, 0, 1, 1, 0, 0)",28815.525291172948,18
10,10,"(4, 0, 2, 1, 0, 0)",28817.77663897525,34
11,11,"(4, 0, 1, 1, 0, 0)",28829.458258514976,30
12,12,"(2, 0, 2, 0, 0, 1)",28837.969579003013,9
13,13,"(3, 0, 1, 0, 0, 1)",28846.868422376232,17
14,14,"(4, 0, 1, 0, 0, 1)",28846.932059457577,29
15,15,"(4, 0, 2, 0, 0, 1)",28849.841302812096,33
16,16,"(2, 0, 2, 0, 0, 0)",28959.50414597321,8
17,17,"(3, 0, 1, 0, 0, 0)",28963.240549247534,16
18,18,"(4, 0, 1, 0, 0, 0)",28964.778938322386,28
19,19,"(4, 0, 2, 0, 0, 0)",28972.270762583532,32
20,20,"(4, 0, 0, 1, 0, 0)",29243.454510466152,26
21,21,"(3, 0, 0, 1, 0, 0)",29252.542119870763,14
22,22,"(4, 0, 0, 0, 0, 1)",29285.386320846534,25
23,23,"(3, 0, 0, 0, 0, 1)",29294.949073430787,13
24,24,"(2, 0, 1, 1, 0, 0)",29302.874943437724,6
25,25,"(2, 0, 0, 1, 0, 0)",29329.83530074395,2
26,26,"(2, 0, 1, 0, 0, 1)",29341.808396343706,5
27,27,"(2, 0, 0, 0, 0, 1)",29369.47350590999,1
28,28,"(4, 0, 0, 0, 0, 0)",29417.73538080689,24
29,29,"(3, 0, 0, 0, 0, 0)",29428.023499721454,12
30,30,"(3, 0, 2, 1, 0, 0)",29434.708057661297,22
31,31,"(3, 0, 2, 0, 0, 0)",29438.921110814408,20
32,32,"(2, 0, 1, 0, 0, 0)",29467.17942374141,4
33,33,"(3, 0, 2, 0, 0, 1)",29475.574273914946,21
34,34,"(2, 0, 0, 0, 0, 0)",29497.665696281245,0
35,35,"(3, 0, 2, 1, 0, 1)",30343.765753826603,23
