,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",23244.598017036365,15
1,1,"(2, 0, 1, 1, 0, 1)",23244.957099502368,7
2,2,"(2, 0, 2, 1, 0, 1)",23245.781421255895,11
3,3,"(4, 0, 0, 1, 0, 1)",23246.190975288446,27
4,4,"(3, 0, 1, 1, 0, 1)",23247.88432133836,19
5,5,"(3, 0, 2, 1, 0, 1)",23250.90132613873,23
6,6,"(4, 0, 1, 1, 0, 1)",23251.42478421727,31
7,7,"(2, 0, 0, 1, 0, 1)",23253.183021038087,3
8,8,"(4, 0, 2, 1, 0, 1)",23265.269658490484,35
9,9,"(3, 0, 1, 1, 0, 0)",23915.851738356178,18
10,10,"(4, 0, 2, 1, 0, 0)",23921.162788878788,34
11,11,"(4, 0, 1, 1, 0, 0)",23926.36709673349,30
12,12,"(2, 0, 2, 1, 0, 0)",23959.26055310229,10
13,13,"(4, 0, 1, 0, 0, 1)",24000.712384846982,29
14,14,"(3, 0, 1, 0, 0, 1)",24002.070724340407,17
15,15,"(4, 0, 2, 0, 0, 1)",24005.71469825875,33
16,16,"(3, 0, 2, 1, 0, 0)",24141.46486281292,22
17,17,"(3, 0, 2, 0, 0, 1)",24158.0230488469,21
18,18,"(4, 0, 0, 1, 0, 0)",24249.897402828046,26
19,19,"(3, 0, 0, 1, 0, 0)",24256.131365235728,14
20,20,"(3, 0, 1, 0, 0, 0)",24265.882590426696,16
21,21,"(4, 0, 2, 0, 0, 0)",24270.341266289237,32
22,22,"(2, 0, 1, 1, 0, 0)",24275.912233967072,6
23,23,"(2, 0, 0, 1, 0, 0)",24311.29212996696,2
24,24,"(3, 0, 2, 0, 0, 0)",24332.699978003584,20
25,25,"(4, 0, 0, 0, 0, 1)",24365.640000187763,25
26,26,"(3, 0, 0, 0, 0, 1)",24372.246938633056,13
27,27,"(2, 0, 1, 0, 0, 1)",24391.802564969028,5
28,28,"(2, 0, 0, 0, 0, 1)",24431.643360331724,1
29,29,"(2, 0, 2, 0, 0, 1)",24535.531101766366,9
30,30,"(4, 0, 0, 0, 0, 0)",24664.97821591733,24
31,31,"(3, 0, 0, 0, 0, 0)",24671.280619979552,12
32,32,"(4, 0, 1, 0, 0, 0)",24675.278088767616,28
33,33,"(2, 0, 1, 0, 0, 0)",24690.02858710516,4
34,34,"(2, 0, 2, 0, 0, 0)",24692.605498316938,8
35,35,"(2, 0, 0, 0, 0, 0)",24742.140972930294,0
