,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",29929.88850767956,11
1,1,"(3, 0, 2, 1, 0, 1)",29933.053146910363,23
2,2,"(3, 0, 1, 1, 0, 1)",29937.23476856771,19
3,3,"(4, 0, 1, 1, 0, 1)",29938.74702033036,31
4,4,"(4, 0, 2, 1, 0, 1)",29942.977325884087,35
5,5,"(3, 0, 0, 1, 0, 1)",29950.648204908623,15
6,6,"(4, 0, 0, 1, 0, 1)",29950.925596458546,27
7,7,"(2, 0, 1, 1, 0, 1)",29957.21440654607,7
8,8,"(2, 0, 0, 1, 0, 1)",29969.70914783413,3
9,9,"(2, 0, 2, 1, 0, 0)",30787.87130681675,10
10,10,"(3, 0, 2, 1, 0, 0)",30793.47016421638,22
11,11,"(4, 0, 1, 1, 0, 0)",30795.545148508994,30
12,12,"(2, 0, 2, 0, 0, 1)",30887.935299592504,9
13,13,"(4, 0, 1, 0, 0, 1)",30897.878444860704,29
14,14,"(3, 0, 1, 1, 0, 0)",31089.938956766964,18
15,15,"(4, 0, 2, 1, 0, 0)",31093.93104953835,34
16,16,"(4, 0, 0, 1, 0, 0)",31100.217905118327,26
17,17,"(3, 0, 0, 1, 0, 0)",31117.406019843736,14
18,18,"(3, 0, 1, 0, 0, 1)",31205.30083915605,17
19,19,"(3, 0, 2, 0, 0, 1)",31207.120836226117,21
20,20,"(4, 0, 0, 0, 0, 1)",31207.98642141576,25
21,21,"(4, 0, 2, 0, 0, 1)",31208.888502014437,33
22,22,"(2, 0, 1, 1, 0, 0)",31217.956966907997,6
23,23,"(3, 0, 0, 0, 0, 1)",31222.210747190296,13
24,24,"(2, 0, 0, 1, 0, 0)",31253.3520797742,2
25,25,"(2, 0, 1, 0, 0, 1)",31324.7633111328,5
26,26,"(2, 0, 0, 0, 0, 1)",31364.11312780649,1
27,27,"(4, 0, 0, 0, 0, 0)",31518.124270672713,24
28,28,"(4, 0, 1, 0, 0, 0)",31519.5202690779,28
29,29,"(3, 0, 1, 0, 0, 0)",31519.74026560893,16
30,30,"(3, 0, 2, 0, 0, 0)",31520.10046328422,20
31,31,"(4, 0, 2, 0, 0, 0)",31521.39906768793,32
32,32,"(3, 0, 0, 0, 0, 0)",31526.84313187063,12
33,33,"(2, 0, 2, 0, 0, 0)",31531.813099905597,8
34,34,"(2, 0, 1, 0, 0, 0)",31615.529031225986,4
35,35,"(2, 0, 0, 0, 0, 0)",31659.34229523561,0
