,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24778.85384670211,23
1,1,"(2, 0, 2, 1, 0, 1)",24779.446986526684,11
2,2,"(4, 0, 2, 1, 0, 1)",24785.474305325013,35
3,3,"(3, 0, 0, 1, 0, 1)",24798.557345933856,15
4,4,"(4, 0, 0, 1, 0, 1)",24800.959218080257,27
5,5,"(4, 0, 1, 1, 0, 1)",24802.490963790635,31
6,6,"(3, 0, 1, 1, 0, 1)",24803.550007129146,19
7,7,"(2, 0, 1, 1, 0, 1)",24804.5136980884,7
8,8,"(2, 0, 0, 1, 0, 1)",24819.221722885464,3
9,9,"(2, 0, 2, 1, 0, 0)",25039.76632231284,10
10,10,"(4, 0, 2, 1, 0, 0)",25045.779748941088,34
11,11,"(3, 0, 1, 1, 0, 0)",25050.63054189237,18
12,12,"(2, 0, 2, 0, 0, 1)",25053.995729536535,9
13,13,"(4, 0, 1, 0, 0, 1)",25056.54356282765,29
14,14,"(4, 0, 1, 1, 0, 0)",25059.882830426573,30
15,15,"(3, 0, 1, 0, 0, 1)",25062.26961068201,17
16,16,"(4, 0, 2, 0, 0, 1)",25062.906706027166,33
17,17,"(3, 0, 2, 0, 0, 1)",25093.88213872437,21
18,18,"(3, 0, 2, 1, 0, 0)",25105.12333346351,22
19,19,"(2, 0, 2, 0, 0, 0)",25146.69412056778,8
20,20,"(4, 0, 1, 0, 0, 0)",25147.912899914263,28
21,21,"(4, 0, 2, 0, 0, 0)",25148.25497644486,32
22,22,"(3, 0, 1, 0, 0, 0)",25155.12312960563,16
23,23,"(3, 0, 2, 0, 0, 0)",25184.67664646694,20
24,24,"(4, 0, 0, 1, 0, 0)",25378.67219856313,26
25,25,"(3, 0, 0, 1, 0, 0)",25392.029533570065,14
26,26,"(4, 0, 0, 0, 0, 1)",25397.464463750908,25
27,27,"(3, 0, 0, 0, 0, 1)",25410.00593480648,13
28,28,"(2, 0, 1, 1, 0, 0)",25452.82105818173,6
29,29,"(2, 0, 1, 0, 0, 1)",25469.81040735382,5
30,30,"(2, 0, 0, 1, 0, 0)",25475.989025077528,2
31,31,"(2, 0, 0, 0, 0, 1)",25493.855731989068,1
32,32,"(4, 0, 0, 0, 0, 0)",25497.734704020928,24
33,33,"(3, 0, 0, 0, 0, 0)",25507.49367838385,12
34,34,"(2, 0, 1, 0, 0, 0)",25561.74949987728,4
35,35,"(2, 0, 0, 0, 0, 0)",25588.620481123115,0
