,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",28116.758029232667,11
1,1,"(4, 0, 2, 1, 0, 1)",28120.52179067808,35
2,2,"(3, 0, 2, 1, 0, 1)",28121.10912723581,23
3,3,"(2, 0, 1, 1, 0, 1)",28122.82784436596,7
4,4,"(3, 0, 0, 1, 0, 1)",28122.91749413819,15
5,5,"(3, 0, 1, 1, 0, 1)",28123.77964212731,19
6,6,"(2, 0, 0, 1, 0, 1)",28124.209392732548,3
7,7,"(4, 0, 0, 1, 0, 1)",28124.697741291802,27
8,8,"(4, 0, 1, 1, 0, 1)",28129.466903783003,31
9,9,"(3, 0, 2, 1, 0, 0)",29284.578154584615,22
10,10,"(2, 0, 2, 1, 0, 0)",29316.094152921134,10
11,11,"(4, 0, 2, 1, 0, 0)",29327.96985834973,34
12,12,"(3, 0, 1, 1, 0, 0)",29331.852380950717,18
13,13,"(4, 0, 1, 1, 0, 0)",29332.090118035907,30
14,14,"(2, 0, 2, 0, 0, 1)",29525.994468081088,9
15,15,"(4, 0, 2, 0, 0, 1)",29527.651818921117,33
16,16,"(3, 0, 1, 0, 0, 1)",29531.205251471303,17
17,17,"(4, 0, 1, 0, 0, 1)",29543.24709574752,29
18,18,"(3, 0, 2, 0, 0, 1)",29550.97451425678,21
19,19,"(4, 0, 0, 1, 0, 0)",29718.266446558282,26
20,20,"(3, 0, 0, 1, 0, 0)",29728.953352950786,14
21,21,"(2, 0, 1, 1, 0, 0)",29764.04143779848,6
22,22,"(2, 0, 0, 1, 0, 0)",29786.775332603993,2
23,23,"(4, 0, 2, 0, 0, 0)",29888.32185536325,32
24,24,"(2, 0, 2, 0, 0, 0)",29908.165888325155,8
25,25,"(4, 0, 0, 0, 0, 1)",29944.469950145216,25
26,26,"(3, 0, 0, 0, 0, 1)",29951.41106895236,13
27,27,"(2, 0, 1, 0, 0, 1)",29979.929663940016,5
28,28,"(2, 0, 0, 0, 0, 1)",30008.74041083392,1
29,29,"(3, 0, 1, 0, 0, 0)",30329.528702757118,16
30,30,"(4, 0, 0, 0, 0, 0)",30329.66550483755,24
31,31,"(3, 0, 2, 0, 0, 0)",30331.09629640165,20
32,32,"(4, 0, 1, 0, 0, 0)",30331.338317775542,28
33,33,"(3, 0, 0, 0, 0, 0)",30334.12713858094,12
34,34,"(2, 0, 1, 0, 0, 0)",30356.263127832528,4
35,35,"(2, 0, 0, 0, 0, 0)",30389.541866445717,0
