,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",29380.588613257347,35
1,1,"(4, 0, 1, 1, 0, 1)",29385.160450597345,31
2,2,"(2, 0, 0, 1, 0, 1)",29399.997997360424,3
3,3,"(2, 0, 1, 1, 0, 1)",29400.055472087664,7
4,4,"(3, 0, 0, 1, 0, 1)",29400.242359527365,15
5,5,"(4, 0, 0, 1, 0, 1)",29401.614986995468,27
6,6,"(2, 0, 2, 1, 0, 1)",29402.528296941528,11
7,7,"(3, 0, 1, 1, 0, 1)",29402.788525504613,19
8,8,"(3, 0, 2, 1, 0, 1)",29412.5443911416,23
9,9,"(4, 0, 2, 1, 0, 0)",30238.39689162785,34
10,10,"(2, 0, 2, 1, 0, 0)",30258.81580216293,10
11,11,"(3, 0, 2, 1, 0, 0)",30274.606749914736,22
12,12,"(4, 0, 1, 1, 0, 0)",30438.556151636334,30
13,13,"(3, 0, 1, 1, 0, 0)",30441.377978485987,18
14,14,"(4, 0, 0, 1, 0, 0)",30444.133183288286,26
15,15,"(3, 0, 0, 1, 0, 0)",30455.210142608485,14
16,16,"(2, 0, 1, 1, 0, 0)",30462.40981534476,6
17,17,"(2, 0, 0, 1, 0, 0)",30472.999856126586,2
18,18,"(3, 0, 1, 0, 0, 1)",30499.52466830852,17
19,19,"(3, 0, 2, 0, 0, 1)",30499.77053536088,21
20,20,"(2, 0, 2, 0, 0, 1)",30509.17434135802,9
21,21,"(4, 0, 2, 0, 0, 1)",30550.06858624764,33
22,22,"(4, 0, 1, 0, 0, 1)",30747.71103329848,29
23,23,"(4, 0, 0, 0, 0, 1)",30763.959998259317,25
24,24,"(3, 0, 0, 0, 0, 1)",30793.340018780153,13
25,25,"(2, 0, 1, 0, 0, 1)",30806.428542090565,5
26,26,"(2, 0, 0, 0, 0, 1)",30820.346788908708,1
27,27,"(3, 0, 2, 0, 0, 0)",31165.71419797669,20
28,28,"(3, 0, 1, 0, 0, 0)",31166.070389784752,16
29,29,"(4, 0, 2, 0, 0, 0)",31320.924396806087,32
30,30,"(4, 0, 1, 0, 0, 0)",31450.917050436827,28
31,31,"(4, 0, 0, 0, 0, 0)",31476.648143561302,24
32,32,"(3, 0, 0, 0, 0, 0)",31537.778037195814,12
33,33,"(2, 0, 1, 0, 0, 0)",31554.448826261563,4
34,34,"(2, 0, 2, 0, 0, 0)",31555.95975744342,8
35,35,"(2, 0, 0, 0, 0, 0)",31568.49154693101,0
