,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 0, 1, 0, 1)",28968.661783777305,3
1,1,"(2, 0, 1, 1, 0, 1)",28969.097758628355,7
2,2,"(3, 0, 0, 1, 0, 1)",28969.329397563088,15
3,3,"(4, 0, 0, 1, 0, 1)",28970.705418296566,27
4,4,"(3, 0, 1, 1, 0, 1)",28971.989307643667,19
5,5,"(2, 0, 2, 1, 0, 1)",28972.882286922388,11
6,6,"(4, 0, 1, 1, 0, 1)",28973.44965379344,31
7,7,"(4, 0, 2, 1, 0, 1)",28974.427436916274,35
8,8,"(3, 0, 2, 1, 0, 1)",28975.22321822308,23
9,9,"(4, 0, 2, 1, 0, 0)",29973.608366663553,34
10,10,"(4, 0, 1, 1, 0, 0)",29977.092077086425,30
11,11,"(3, 0, 1, 1, 0, 0)",29984.498407163173,18
12,12,"(2, 0, 2, 1, 0, 0)",30004.126899431685,10
13,13,"(2, 0, 1, 1, 0, 0)",30005.49556012088,6
14,14,"(3, 0, 2, 1, 0, 0)",30005.983798422418,22
15,15,"(4, 0, 1, 0, 0, 1)",30120.805076185352,29
16,16,"(3, 0, 1, 0, 0, 1)",30133.96264674912,17
17,17,"(4, 0, 2, 0, 0, 1)",30136.702008449596,33
18,18,"(2, 0, 2, 0, 0, 1)",30168.38344171216,9
19,19,"(4, 0, 0, 1, 0, 0)",30405.44970788317,26
20,20,"(3, 0, 0, 1, 0, 0)",30411.55436913708,14
21,21,"(2, 0, 0, 1, 0, 0)",30422.98784580625,2
22,22,"(4, 0, 1, 0, 0, 0)",30443.375343918346,28
23,23,"(3, 0, 1, 0, 0, 0)",30465.595113686973,16
24,24,"(2, 0, 2, 0, 0, 0)",30487.18028374608,8
25,25,"(4, 0, 0, 0, 0, 1)",30596.3471906786,25
26,26,"(3, 0, 0, 0, 0, 1)",30603.083074240167,13
27,27,"(2, 0, 1, 0, 0, 1)",30609.548863827305,5
28,28,"(2, 0, 0, 0, 0, 1)",30610.61855079628,1
29,29,"(3, 0, 2, 0, 0, 1)",30612.60703792392,21
30,30,"(4, 0, 0, 0, 0, 0)",30944.304074464395,24
31,31,"(3, 0, 0, 0, 0, 0)",30952.147773926958,12
32,32,"(2, 0, 1, 0, 0, 0)",30955.005499602998,4
33,33,"(2, 0, 0, 0, 0, 0)",30956.291248579462,0
34,34,"(3, 0, 2, 0, 0, 0)",30959.001443346984,20
35,35,"(4, 0, 2, 0, 0, 0)",30961.20994438938,32
