,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",23117.463689959885,7
1,1,"(4, 0, 0, 1, 0, 1)",23118.0499532992,27
2,2,"(3, 0, 0, 1, 0, 1)",23120.070195084245,15
3,3,"(2, 0, 2, 1, 0, 1)",23120.082848163223,11
4,4,"(4, 0, 1, 1, 0, 1)",23120.690361576577,31
5,5,"(3, 0, 2, 1, 0, 1)",23121.16765593044,23
6,6,"(3, 0, 1, 1, 0, 1)",23121.28477706589,19
7,7,"(4, 0, 2, 1, 0, 1)",23126.595507601836,35
8,8,"(2, 0, 0, 1, 0, 1)",23145.264708033348,3
9,9,"(2, 0, 2, 1, 0, 0)",23541.735961457838,10
10,10,"(3, 0, 1, 1, 0, 0)",23750.60781525855,18
11,11,"(4, 0, 0, 1, 0, 0)",23751.478738008653,26
12,12,"(3, 0, 0, 1, 0, 0)",23751.808896726416,14
13,13,"(4, 0, 1, 1, 0, 0)",23752.532215338117,30
14,14,"(2, 0, 1, 1, 0, 0)",23753.11512896877,6
15,15,"(3, 0, 2, 1, 0, 0)",23753.121958822583,22
16,16,"(4, 0, 2, 1, 0, 0)",23754.508802658216,34
17,17,"(2, 0, 2, 0, 0, 1)",23770.104582339645,9
18,18,"(3, 0, 1, 0, 0, 1)",23770.518601389933,17
19,19,"(4, 0, 0, 0, 0, 1)",23771.477293363027,25
20,20,"(3, 0, 0, 0, 0, 1)",23772.421924758844,13
21,21,"(4, 0, 1, 0, 0, 1)",23772.483491922074,29
22,22,"(2, 0, 1, 0, 0, 1)",23772.67694287737,5
23,23,"(3, 0, 2, 0, 0, 1)",23772.893135838447,21
24,24,"(4, 0, 2, 0, 0, 1)",23774.505837459117,33
25,25,"(2, 0, 0, 1, 0, 0)",23797.45795712857,2
26,26,"(2, 0, 0, 0, 0, 1)",23817.972089995244,1
27,27,"(3, 0, 1, 0, 0, 0)",23851.268539314293,16
28,28,"(2, 0, 2, 0, 0, 0)",23851.33386967231,8
29,29,"(2, 0, 1, 0, 0, 0)",23852.09667033808,4
30,30,"(4, 0, 0, 0, 0, 0)",23852.14530462393,24
31,31,"(3, 0, 2, 0, 0, 0)",23853.12033261017,20
32,32,"(4, 0, 1, 0, 0, 0)",23853.226052391343,28
33,33,"(4, 0, 2, 0, 0, 0)",23854.916255448472,32
34,34,"(3, 0, 0, 0, 0, 0)",23855.521398509503,12
35,35,"(2, 0, 0, 0, 0, 0)",23898.69914955341,0
