,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",22288.23056517424,11
1,1,"(3, 0, 0, 1, 0, 1)",22291.678606553418,15
2,2,"(2, 0, 1, 1, 0, 1)",22292.42105952249,7
3,3,"(4, 0, 0, 1, 0, 1)",22293.593369046568,27
4,4,"(3, 0, 1, 1, 0, 1)",22294.313270809827,19
5,5,"(4, 0, 1, 1, 0, 1)",22295.835391797267,31
6,6,"(3, 0, 2, 1, 0, 1)",22296.725814958994,23
7,7,"(4, 0, 2, 1, 0, 1)",22303.885059237582,35
8,8,"(2, 0, 0, 1, 0, 1)",22310.6595795613,3
9,9,"(3, 0, 2, 1, 0, 0)",23073.299537327206,22
10,10,"(2, 0, 2, 1, 0, 0)",23076.792163370654,10
11,11,"(4, 0, 2, 1, 0, 0)",23089.63569912809,34
12,12,"(4, 0, 1, 1, 0, 0)",23093.48896516225,30
13,13,"(3, 0, 2, 0, 0, 1)",23169.61512030665,21
14,14,"(2, 0, 2, 0, 0, 1)",23172.544400579707,9
15,15,"(4, 0, 2, 0, 0, 1)",23177.990973997406,33
16,16,"(4, 0, 1, 0, 0, 1)",23187.848476063784,29
17,17,"(3, 0, 1, 1, 0, 0)",23350.835329114434,18
18,18,"(4, 0, 0, 1, 0, 0)",23353.456856323,26
19,19,"(3, 0, 0, 1, 0, 0)",23356.542595482868,14
20,20,"(2, 0, 1, 1, 0, 0)",23373.201503819917,6
21,21,"(2, 0, 0, 1, 0, 0)",23419.895975295054,2
22,22,"(3, 0, 2, 0, 0, 0)",23430.024291432957,20
23,23,"(2, 0, 2, 0, 0, 0)",23453.124462359567,8
24,24,"(3, 0, 1, 0, 0, 1)",23461.54205424742,17
25,25,"(4, 0, 0, 0, 0, 1)",23463.43935803648,25
26,26,"(3, 0, 0, 0, 0, 1)",23466.781328255318,13
27,27,"(2, 0, 1, 0, 0, 1)",23485.12356356207,5
28,28,"(2, 0, 0, 0, 0, 1)",23539.139919490925,1
29,29,"(3, 0, 1, 0, 0, 0)",23757.29737138478,16
30,30,"(4, 0, 0, 0, 0, 0)",23758.2933584928,24
31,31,"(4, 0, 1, 0, 0, 0)",23759.275834976703,28
32,32,"(4, 0, 2, 0, 0, 0)",23760.373451163825,32
33,33,"(3, 0, 0, 0, 0, 0)",23760.81569130713,12
34,34,"(2, 0, 1, 0, 0, 0)",23782.430921369083,4
35,35,"(2, 0, 0, 0, 0, 0)",23855.915194069043,0
