,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",28978.815513880123,27
1,1,"(3, 0, 2, 1, 0, 1)",28984.099724412663,23
2,2,"(3, 0, 0, 1, 0, 1)",28986.906029913986,15
3,3,"(4, 0, 1, 1, 0, 1)",28990.084747409965,31
4,4,"(2, 0, 2, 1, 0, 1)",28990.86566430144,11
5,5,"(2, 0, 0, 1, 0, 1)",28996.582833396606,3
6,6,"(3, 0, 1, 1, 0, 1)",28996.745206230895,19
7,7,"(2, 0, 1, 1, 0, 1)",28997.428633202853,7
8,8,"(4, 0, 1, 1, 0, 0)",29673.392829854183,30
9,9,"(2, 0, 2, 1, 0, 0)",29677.04325901707,10
10,10,"(3, 0, 1, 1, 0, 0)",29679.30431624167,18
11,11,"(4, 0, 2, 1, 0, 0)",29680.962088566004,34
12,12,"(3, 0, 2, 1, 0, 0)",29684.63910935732,22
13,13,"(2, 0, 1, 1, 0, 0)",29685.173869859354,6
14,14,"(2, 0, 2, 0, 0, 1)",29763.108149816933,9
15,15,"(4, 0, 1, 0, 0, 1)",29763.57764259375,29
16,16,"(3, 0, 1, 0, 0, 1)",29764.975938010455,17
17,17,"(4, 0, 2, 0, 0, 1)",29767.607598310176,33
18,18,"(3, 0, 2, 0, 0, 1)",29772.065645223716,21
19,19,"(2, 0, 1, 0, 0, 1)",29776.812001037775,5
20,20,"(2, 0, 2, 0, 0, 0)",30068.516869448453,8
21,21,"(4, 0, 1, 0, 0, 0)",30069.185242227682,28
22,22,"(3, 0, 1, 0, 0, 0)",30070.425427839826,16
23,23,"(4, 0, 2, 0, 0, 0)",30073.629385113785,32
24,24,"(3, 0, 2, 0, 0, 0)",30090.824938805985,20
25,25,"(2, 0, 1, 0, 0, 0)",30092.70521455259,4
26,26,"(4, 0, 0, 1, 0, 0)",30095.34363356594,26
27,27,"(3, 0, 0, 1, 0, 0)",30153.258835710123,14
28,28,"(4, 0, 0, 0, 0, 1)",30226.037087995755,25
29,29,"(2, 0, 0, 1, 0, 0)",30257.58391663201,2
30,30,"(3, 0, 0, 0, 0, 1)",30285.16972917701,13
31,31,"(2, 0, 0, 0, 0, 1)",30403.18571550562,1
32,32,"(4, 0, 0, 0, 0, 0)",30578.64900345796,24
33,33,"(3, 0, 0, 0, 0, 0)",30636.710378642423,12
34,34,"(2, 0, 0, 0, 0, 0)",30759.103043604824,0
