,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",27354.11713453977,27
1,1,"(3, 0, 0, 1, 0, 1)",27354.516231130736,15
2,2,"(2, 0, 1, 1, 0, 1)",27357.60552199851,7
3,3,"(2, 0, 2, 1, 0, 1)",27358.093555271662,11
4,4,"(2, 0, 0, 1, 0, 1)",27358.616632480254,3
5,5,"(4, 0, 1, 1, 0, 1)",27359.64774646886,31
6,6,"(3, 0, 2, 1, 0, 1)",27361.245651581397,23
7,7,"(3, 0, 1, 1, 0, 1)",27363.583110323172,19
8,8,"(4, 0, 2, 1, 0, 1)",27366.793282146875,35
9,9,"(3, 0, 1, 1, 0, 0)",28236.903631525707,18
10,10,"(4, 0, 1, 1, 0, 0)",28238.831405998382,30
11,11,"(4, 0, 2, 1, 0, 0)",28239.212940852944,34
12,12,"(2, 0, 2, 1, 0, 0)",28250.89676870966,10
13,13,"(4, 0, 2, 0, 0, 1)",28310.950409265566,33
14,14,"(4, 0, 1, 0, 0, 1)",28314.11086745092,29
15,15,"(3, 0, 1, 0, 0, 1)",28316.679118324355,17
16,16,"(2, 0, 2, 0, 0, 1)",28330.24051059685,9
17,17,"(3, 0, 2, 0, 0, 1)",28338.623684340382,21
18,18,"(3, 0, 2, 1, 0, 0)",28398.069350324986,22
19,19,"(4, 0, 2, 0, 0, 0)",28513.01454380017,32
20,20,"(4, 0, 1, 0, 0, 0)",28514.82424909561,28
21,21,"(3, 0, 1, 0, 0, 0)",28524.59243119881,16
22,22,"(2, 0, 2, 0, 0, 0)",28549.426079055153,8
23,23,"(4, 0, 0, 1, 0, 0)",28733.465819143217,26
24,24,"(3, 0, 0, 1, 0, 0)",28762.128933908632,14
25,25,"(2, 0, 1, 1, 0, 0)",28801.4236810545,6
26,26,"(2, 0, 0, 1, 0, 0)",28811.97533778588,2
27,27,"(4, 0, 0, 0, 0, 1)",28855.596139158144,25
28,28,"(3, 0, 0, 0, 0, 1)",28885.926207368087,13
29,29,"(2, 0, 1, 0, 0, 1)",28918.591302482084,5
30,30,"(2, 0, 0, 0, 0, 1)",28929.907396010814,1
31,31,"(3, 0, 2, 0, 0, 0)",28957.73165455745,20
32,32,"(4, 0, 0, 0, 0, 0)",29115.117540163774,24
33,33,"(3, 0, 0, 0, 0, 0)",29144.761899138848,12
34,34,"(2, 0, 1, 0, 0, 0)",29167.09832961737,4
35,35,"(2, 0, 0, 0, 0, 0)",29178.659744315348,0
