,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",28132.549627772813,35
1,1,"(3, 0, 2, 1, 0, 1)",28135.80150167784,23
2,2,"(2, 0, 1, 1, 0, 1)",28136.141099638888,7
3,3,"(3, 0, 0, 1, 0, 1)",28136.90649700846,15
4,4,"(2, 0, 2, 1, 0, 1)",28137.94765628041,11
5,5,"(4, 0, 0, 1, 0, 1)",28138.25460771489,27
6,6,"(3, 0, 1, 1, 0, 1)",28139.19649200154,19
7,7,"(4, 0, 1, 1, 0, 1)",28140.56142078305,31
8,8,"(2, 0, 0, 1, 0, 1)",28151.306441853536,3
9,9,"(2, 0, 2, 1, 0, 0)",28820.266037954752,10
10,10,"(3, 0, 1, 1, 0, 0)",28822.84677550052,18
11,11,"(4, 0, 1, 1, 0, 0)",28824.968893092697,30
12,12,"(4, 0, 2, 1, 0, 0)",28826.29118934931,34
13,13,"(2, 0, 2, 0, 0, 1)",28897.367846013913,9
14,14,"(3, 0, 1, 0, 0, 1)",28898.830074609494,17
15,15,"(4, 0, 2, 0, 0, 1)",28902.70369312121,33
16,16,"(4, 0, 1, 0, 0, 1)",28904.08217400817,29
17,17,"(3, 0, 2, 1, 0, 0)",28935.926931151567,22
18,18,"(3, 0, 2, 0, 0, 1)",28937.41905799118,21
19,19,"(4, 0, 2, 0, 0, 0)",29141.015437384838,32
20,20,"(2, 0, 2, 0, 0, 0)",29144.27405213833,8
21,21,"(4, 0, 0, 1, 0, 0)",29223.871465981818,26
22,22,"(3, 0, 0, 1, 0, 0)",29228.70846154793,14
23,23,"(3, 0, 2, 0, 0, 0)",29235.97660405659,20
24,24,"(2, 0, 1, 1, 0, 0)",29250.90577327112,6
25,25,"(2, 0, 0, 1, 0, 0)",29289.940748728146,2
26,26,"(4, 0, 0, 0, 0, 1)",29342.579983931893,25
27,27,"(3, 0, 0, 0, 0, 1)",29347.08353713377,13
28,28,"(2, 0, 1, 0, 0, 1)",29363.758387757996,5
29,29,"(2, 0, 0, 0, 0, 1)",29408.056754005982,1
30,30,"(4, 0, 0, 0, 0, 0)",29641.874998087384,24
31,31,"(4, 0, 1, 0, 0, 0)",29644.97637925377,28
32,32,"(3, 0, 0, 0, 0, 0)",29646.179345748886,12
33,33,"(3, 0, 1, 0, 0, 0)",29652.26633039689,16
34,34,"(2, 0, 1, 0, 0, 0)",29652.283998964595,4
35,35,"(2, 0, 0, 0, 0, 0)",29703.729534286773,0
