,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",25109.47169705692,23
1,1,"(2, 0, 2, 1, 0, 1)",25111.466963637253,11
2,2,"(3, 0, 0, 1, 0, 1)",25132.150081807682,15
3,3,"(4, 0, 0, 1, 0, 1)",25134.096114052674,27
4,4,"(2, 0, 1, 1, 0, 1)",25134.82992379486,7
5,5,"(4, 0, 1, 1, 0, 1)",25136.632698173944,31
6,6,"(4, 0, 2, 1, 0, 1)",25147.11461881397,35
7,7,"(3, 0, 1, 1, 0, 1)",25147.89535592236,19
8,8,"(2, 0, 0, 1, 0, 1)",25163.400147468623,3
9,9,"(2, 0, 2, 1, 0, 0)",25354.43900225231,10
10,10,"(3, 0, 2, 1, 0, 0)",25356.47910335171,22
11,11,"(2, 0, 2, 0, 0, 1)",25364.462705057897,9
12,12,"(3, 0, 2, 0, 0, 1)",25366.60924892145,21
13,13,"(4, 0, 1, 0, 0, 1)",25368.743465433174,29
14,14,"(4, 0, 1, 1, 0, 0)",25370.664276509677,30
15,15,"(3, 0, 1, 1, 0, 0)",25387.877589336425,18
16,16,"(4, 0, 2, 1, 0, 0)",25394.4296200981,34
17,17,"(3, 0, 1, 0, 0, 1)",25397.976279822607,17
18,18,"(4, 0, 2, 0, 0, 1)",25398.075366862,33
19,19,"(2, 0, 2, 0, 0, 0)",25413.79020854917,8
20,20,"(3, 0, 2, 0, 0, 0)",25415.6008712376,20
21,21,"(4, 0, 1, 0, 0, 0)",25417.618406135654,28
22,22,"(3, 0, 1, 0, 0, 0)",25446.07545155438,16
23,23,"(4, 0, 2, 0, 0, 0)",25449.17570829543,32
24,24,"(4, 0, 0, 1, 0, 0)",25740.56475602688,26
25,25,"(4, 0, 0, 0, 0, 1)",25756.511283889686,25
26,26,"(3, 0, 0, 1, 0, 0)",25758.55686506581,14
27,27,"(3, 0, 0, 0, 0, 1)",25774.231751177027,13
28,28,"(4, 0, 0, 0, 0, 0)",25821.95693405089,24
29,29,"(2, 0, 1, 1, 0, 0)",25837.890153264525,6
30,30,"(3, 0, 0, 0, 0, 0)",25838.693523568712,12
31,31,"(2, 0, 1, 0, 0, 1)",25854.728141622974,5
32,32,"(2, 0, 0, 1, 0, 0)",25917.39744393085,2
33,33,"(2, 0, 1, 0, 0, 0)",25919.28745299691,4
34,34,"(2, 0, 0, 0, 0, 1)",25935.77629422437,1
35,35,"(2, 0, 0, 0, 0, 0)",26002.34106025321,0
