,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",23291.167706113392,15
1,1,"(4, 0, 0, 1, 0, 1)",23292.059934426994,27
2,2,"(4, 0, 1, 1, 0, 1)",23295.12628273169,31
3,3,"(3, 0, 2, 1, 0, 1)",23309.502050972133,23
4,4,"(2, 0, 1, 1, 0, 1)",23311.039967075634,7
5,5,"(2, 0, 2, 1, 0, 1)",23318.29934226808,11
6,6,"(3, 0, 1, 1, 0, 1)",23321.872060925878,19
7,7,"(2, 0, 0, 1, 0, 1)",23334.55978645041,3
8,8,"(4, 0, 2, 1, 0, 1)",23343.51496859777,35
9,9,"(4, 0, 0, 1, 0, 0)",24341.879369525584,26
10,10,"(3, 0, 1, 1, 0, 0)",24341.930154814443,18
11,11,"(3, 0, 0, 1, 0, 0)",24342.888904770123,14
12,12,"(3, 0, 2, 1, 0, 0)",24343.89384118029,22
13,13,"(4, 0, 1, 1, 0, 0)",24344.011230439508,30
14,14,"(2, 0, 2, 1, 0, 0)",24344.61721696653,10
15,15,"(4, 0, 2, 1, 0, 0)",24345.742855739853,34
16,16,"(3, 0, 0, 0, 0, 1)",24381.593403157967,13
17,17,"(4, 0, 0, 0, 0, 1)",24381.630751729277,25
18,18,"(3, 0, 1, 0, 0, 1)",24381.817425644414,17
19,19,"(3, 0, 2, 0, 0, 1)",24383.390460040468,21
20,20,"(4, 0, 1, 0, 0, 1)",24383.40592256736,29
21,21,"(4, 0, 2, 0, 0, 1)",24385.433211487718,33
22,22,"(2, 0, 2, 0, 0, 1)",24386.473617616357,9
23,23,"(2, 0, 1, 1, 0, 0)",24422.082778315616,6
24,24,"(2, 0, 1, 0, 0, 1)",24455.14624757168,5
25,25,"(2, 0, 0, 1, 0, 0)",24460.92240178493,2
26,26,"(2, 0, 0, 0, 0, 1)",24496.04563288229,1
27,27,"(3, 0, 0, 0, 0, 0)",24498.879321974156,12
28,28,"(4, 0, 0, 0, 0, 0)",24500.218339034043,24
29,29,"(3, 0, 1, 0, 0, 0)",24500.367652998277,16
30,30,"(3, 0, 2, 0, 0, 0)",24500.424054524512,20
31,31,"(4, 0, 1, 0, 0, 0)",24501.396503608208,28
32,32,"(4, 0, 2, 0, 0, 0)",24503.116337992094,32
33,33,"(2, 0, 2, 0, 0, 0)",24507.745076997064,8
34,34,"(2, 0, 1, 0, 0, 0)",24559.216806619046,4
35,35,"(2, 0, 0, 0, 0, 0)",24604.44368867616,0
