,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",24525.60306842644,27
1,1,"(3, 0, 1, 1, 0, 1)",24526.64401686255,19
2,2,"(2, 0, 2, 1, 0, 1)",24526.712992994137,11
3,3,"(3, 0, 2, 1, 0, 1)",24527.482831541118,23
4,4,"(2, 0, 1, 1, 0, 1)",24527.520637971847,7
5,5,"(4, 0, 1, 1, 0, 1)",24528.09301688567,31
6,6,"(4, 0, 2, 1, 0, 1)",24532.58423877344,35
7,7,"(3, 0, 0, 1, 0, 1)",24533.93432583073,15
8,8,"(2, 0, 0, 1, 0, 1)",24579.65537206985,3
9,9,"(2, 0, 2, 1, 0, 0)",25954.955237508646,10
10,10,"(3, 0, 1, 1, 0, 0)",25955.717064981356,18
11,11,"(3, 0, 0, 1, 0, 0)",25956.44585951208,14
12,12,"(4, 0, 0, 1, 0, 0)",25956.570013366407,26
13,13,"(3, 0, 2, 1, 0, 0)",25956.931449425592,22
14,14,"(4, 0, 1, 1, 0, 0)",25957.39211918849,30
15,15,"(4, 0, 2, 1, 0, 0)",25959.677840068292,34
16,16,"(2, 0, 1, 1, 0, 0)",25964.41036625961,6
17,17,"(2, 0, 0, 1, 0, 0)",26015.99258183706,2
18,18,"(2, 0, 1, 0, 0, 1)",26221.199817351557,5
19,19,"(4, 0, 0, 0, 0, 1)",26222.211192049694,25
20,20,"(3, 0, 1, 0, 0, 1)",26222.57343188329,17
21,21,"(2, 0, 2, 0, 0, 1)",26222.661513259412,9
22,22,"(3, 0, 2, 0, 0, 1)",26224.137986770453,21
23,23,"(4, 0, 1, 0, 0, 1)",26224.19349766399,29
24,24,"(4, 0, 2, 0, 0, 1)",26226.013816540893,33
25,25,"(3, 0, 0, 0, 0, 1)",26227.936584217183,13
26,26,"(2, 0, 0, 0, 0, 1)",26263.656093560792,1
27,27,"(4, 0, 1, 0, 0, 0)",26648.79728521826,28
28,28,"(4, 0, 0, 0, 0, 0)",26651.3810717305,24
29,29,"(3, 0, 2, 0, 0, 0)",26653.392042363565,20
30,30,"(4, 0, 2, 0, 0, 0)",26654.495997636088,32
31,31,"(2, 0, 1, 0, 0, 0)",26656.454644076737,4
32,32,"(3, 0, 1, 0, 0, 0)",26656.62099476006,16
33,33,"(2, 0, 2, 0, 0, 0)",26657.608745583297,8
34,34,"(3, 0, 0, 0, 0, 0)",26667.05445917913,12
35,35,"(2, 0, 0, 0, 0, 0)",26686.729612367028,0
