,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26479.296366459257,23
1,1,"(3, 0, 0, 1, 0, 1)",26502.78748854444,15
2,2,"(4, 0, 0, 1, 0, 1)",26503.139351430396,27
3,3,"(2, 0, 2, 1, 0, 1)",26505.16714389504,11
4,4,"(2, 0, 1, 1, 0, 1)",26505.708043700626,7
5,5,"(4, 0, 2, 1, 0, 1)",26505.711131492408,35
6,6,"(4, 0, 1, 1, 0, 1)",26506.914401858718,31
7,7,"(3, 0, 1, 1, 0, 1)",26514.1031968752,19
8,8,"(2, 0, 0, 1, 0, 1)",26528.7566969643,3
9,9,"(3, 0, 2, 0, 0, 1)",26807.441927078708,21
10,10,"(3, 0, 2, 1, 0, 0)",26811.171690221603,22
11,11,"(2, 0, 2, 1, 0, 0)",26823.566439558555,10
12,12,"(2, 0, 2, 0, 0, 1)",26824.712795881776,9
13,13,"(3, 0, 1, 1, 0, 0)",26830.057647224552,18
14,14,"(3, 0, 1, 0, 0, 1)",26830.831518700303,17
15,15,"(4, 0, 2, 1, 0, 0)",26832.5386613274,34
16,16,"(4, 0, 2, 0, 0, 1)",26836.34326594372,33
17,17,"(3, 0, 2, 0, 0, 0)",26851.29041925716,20
18,18,"(2, 0, 2, 0, 0, 0)",26866.113348952866,8
19,19,"(3, 0, 1, 0, 0, 0)",26871.841477272363,16
20,20,"(4, 0, 2, 0, 0, 0)",26876.92551077946,32
21,21,"(3, 0, 0, 1, 0, 0)",27135.346630785512,14
22,22,"(4, 0, 0, 1, 0, 0)",27136.367134098095,26
23,23,"(4, 0, 1, 1, 0, 0)",27137.90345898441,30
24,24,"(3, 0, 0, 0, 0, 1)",27141.07109784542,13
25,25,"(4, 0, 0, 0, 0, 1)",27142.2357577502,25
26,26,"(4, 0, 1, 0, 0, 1)",27143.557291055426,29
27,27,"(2, 0, 1, 1, 0, 0)",27183.501187797745,6
28,28,"(2, 0, 1, 0, 0, 1)",27188.32928825178,5
29,29,"(3, 0, 0, 0, 0, 0)",27192.280421577216,12
30,30,"(4, 0, 0, 0, 0, 0)",27193.919079124946,24
31,31,"(4, 0, 1, 0, 0, 0)",27194.47101245209,28
32,32,"(2, 0, 0, 1, 0, 0)",27211.899558529774,2
33,33,"(2, 0, 0, 0, 0, 1)",27217.206066327875,1
34,34,"(2, 0, 1, 0, 0, 0)",27232.01339636905,4
35,35,"(2, 0, 0, 0, 0, 0)",27261.43224633247,0
