,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",27394.454730408732,7
1,1,"(3, 0, 0, 1, 0, 1)",27395.450068522045,15
2,2,"(3, 0, 1, 1, 0, 1)",27396.17231893312,19
3,3,"(4, 0, 0, 1, 0, 1)",27396.28349564898,27
4,4,"(2, 0, 2, 1, 0, 1)",27396.33936458717,11
5,5,"(3, 0, 2, 1, 0, 1)",27398.146532061826,23
6,6,"(4, 0, 1, 1, 0, 1)",27398.426343482664,31
7,7,"(4, 0, 2, 1, 0, 1)",27399.13825227313,35
8,8,"(2, 0, 0, 1, 0, 1)",27417.159524434344,3
9,9,"(4, 0, 1, 1, 0, 0)",28252.104789583136,30
10,10,"(2, 0, 2, 1, 0, 0)",28257.57835420636,10
11,11,"(3, 0, 1, 1, 0, 0)",28262.196339541162,18
12,12,"(4, 0, 2, 1, 0, 0)",28266.349813342382,34
13,13,"(3, 0, 2, 1, 0, 0)",28349.905130785613,22
14,14,"(4, 0, 1, 0, 0, 1)",28370.99053561711,29
15,15,"(2, 0, 2, 0, 0, 1)",28372.199063335967,9
16,16,"(3, 0, 1, 0, 0, 1)",28380.508611169815,17
17,17,"(4, 0, 2, 0, 0, 1)",28385.889095815768,33
18,18,"(3, 0, 2, 0, 0, 1)",28394.193960753066,21
19,19,"(4, 0, 0, 1, 0, 0)",28587.449668346093,26
20,20,"(3, 0, 0, 1, 0, 0)",28601.557423018192,14
21,21,"(2, 0, 1, 1, 0, 0)",28630.79297880679,6
22,22,"(4, 0, 1, 0, 0, 0)",28654.952979442853,28
23,23,"(2, 0, 2, 0, 0, 0)",28665.507141810762,8
24,24,"(3, 0, 1, 0, 0, 0)",28668.160938528687,16
25,25,"(4, 0, 2, 0, 0, 0)",28672.22068919742,32
26,26,"(2, 0, 0, 1, 0, 0)",28683.970313841925,2
27,27,"(3, 0, 2, 0, 0, 0)",28740.671755386436,20
28,28,"(4, 0, 0, 0, 0, 1)",28746.12009403871,25
29,29,"(3, 0, 0, 0, 0, 1)",28767.929457458453,13
30,30,"(2, 0, 1, 0, 0, 1)",28804.570994170517,5
31,31,"(2, 0, 0, 0, 0, 1)",28870.400499280688,1
32,32,"(4, 0, 0, 0, 0, 0)",29067.36347276602,24
33,33,"(3, 0, 0, 0, 0, 0)",29098.472881221405,12
34,34,"(2, 0, 1, 0, 0, 0)",29141.775812687796,4
35,35,"(2, 0, 0, 0, 0, 0)",29227.655143131935,0
