,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24516.39566346333,23
1,1,"(2, 0, 1, 1, 0, 1)",24519.542554599917,7
2,2,"(4, 0, 0, 1, 0, 1)",24522.92291687501,27
3,3,"(3, 0, 0, 1, 0, 1)",24526.785105945648,15
4,4,"(4, 0, 2, 1, 0, 1)",24526.93397684769,35
5,5,"(4, 0, 1, 1, 0, 1)",24528.99349155158,31
6,6,"(2, 0, 2, 1, 0, 1)",24529.45128964237,11
7,7,"(2, 0, 0, 1, 0, 1)",24537.031149828348,3
8,8,"(3, 0, 1, 1, 0, 1)",24537.797611468246,19
9,9,"(2, 0, 2, 1, 0, 0)",25216.307729069136,10
10,10,"(3, 0, 1, 1, 0, 0)",25227.266325346416,18
11,11,"(4, 0, 2, 1, 0, 0)",25229.175591171334,34
12,12,"(3, 0, 2, 1, 0, 0)",25232.24591695502,22
13,13,"(3, 0, 2, 0, 0, 1)",25259.396382117422,21
14,14,"(2, 0, 2, 0, 0, 1)",25278.21607837377,9
15,15,"(4, 0, 2, 0, 0, 1)",25285.81645748899,33
16,16,"(3, 0, 2, 0, 0, 0)",25479.02897888344,20
17,17,"(4, 0, 2, 0, 0, 0)",25502.4093990128,32
18,18,"(4, 0, 1, 1, 0, 0)",25597.04707794096,30
19,19,"(3, 0, 0, 1, 0, 0)",25610.228165442364,14
20,20,"(4, 0, 0, 1, 0, 0)",25612.02446377288,26
21,21,"(2, 0, 1, 1, 0, 0)",25641.521988235083,6
22,22,"(4, 0, 1, 0, 0, 1)",25667.274581219088,29
23,23,"(3, 0, 0, 0, 0, 1)",25676.25065353096,13
24,24,"(3, 0, 1, 0, 0, 1)",25677.923376242183,17
25,25,"(4, 0, 0, 0, 0, 1)",25678.222344063364,25
26,26,"(2, 0, 0, 1, 0, 0)",25680.276359565392,2
27,27,"(2, 0, 1, 0, 0, 1)",25703.893803453575,5
28,28,"(2, 0, 0, 0, 0, 1)",25746.444895578425,1
29,29,"(2, 0, 2, 0, 0, 0)",25885.936248233465,8
30,30,"(3, 0, 1, 0, 0, 0)",25889.04793349834,16
31,31,"(4, 0, 1, 0, 0, 0)",25889.101321257494,28
32,32,"(4, 0, 0, 0, 0, 0)",25893.045831676758,24
33,33,"(3, 0, 0, 0, 0, 0)",25893.85041565685,12
34,34,"(2, 0, 1, 0, 0, 0)",25911.105067730132,4
35,35,"(2, 0, 0, 0, 0, 0)",25960.638306467885,0
