,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",23514.325535513442,31
1,1,"(4, 0, 0, 1, 0, 1)",23518.17830394257,27
2,2,"(4, 0, 2, 1, 0, 1)",23526.91973075128,35
3,3,"(3, 0, 1, 1, 0, 1)",23533.366879230365,19
4,4,"(2, 0, 1, 1, 0, 1)",23540.69027732789,7
5,5,"(2, 0, 0, 1, 0, 1)",23545.05200958402,3
6,6,"(3, 0, 0, 1, 0, 1)",23546.939920242643,15
7,7,"(3, 0, 2, 1, 0, 1)",23560.09228376394,23
8,8,"(2, 0, 2, 1, 0, 1)",23562.64485685413,11
9,9,"(2, 0, 2, 1, 0, 0)",24547.802593019424,10
10,10,"(4, 0, 2, 1, 0, 0)",24552.658942473823,34
11,11,"(3, 0, 1, 1, 0, 0)",24553.583316793247,18
12,12,"(4, 0, 1, 1, 0, 0)",24580.84333799309,30
13,13,"(3, 0, 2, 1, 0, 0)",24630.427759402803,22
14,14,"(2, 0, 2, 0, 0, 1)",24689.651847426143,9
15,15,"(3, 0, 1, 0, 0, 1)",24690.805625425786,17
16,16,"(3, 0, 2, 0, 0, 1)",24696.215153951674,21
17,17,"(4, 0, 2, 0, 0, 1)",24697.309359059083,33
18,18,"(3, 0, 2, 0, 0, 0)",24830.55636275707,20
19,19,"(3, 0, 0, 1, 0, 0)",25019.807970003978,14
20,20,"(4, 0, 0, 1, 0, 0)",25020.82405429963,26
21,21,"(2, 0, 2, 0, 0, 0)",25022.6969383317,8
22,22,"(4, 0, 2, 0, 0, 0)",25025.94975743357,32
23,23,"(2, 0, 1, 1, 0, 0)",25042.44636469464,6
24,24,"(2, 0, 0, 1, 0, 0)",25070.78510284913,2
25,25,"(3, 0, 0, 0, 0, 1)",25172.39078868654,13
26,26,"(4, 0, 0, 0, 0, 1)",25174.002078770838,25
27,27,"(4, 0, 1, 0, 0, 1)",25176.384869048263,29
28,28,"(2, 0, 1, 0, 0, 1)",25192.166485744012,5
29,29,"(2, 0, 0, 0, 0, 1)",25228.259105112134,1
30,30,"(3, 0, 0, 0, 0, 0)",25506.23239498297,12
31,31,"(3, 0, 1, 0, 0, 0)",25508.197459078998,16
32,32,"(4, 0, 0, 0, 0, 0)",25508.22093817918,24
33,33,"(4, 0, 1, 0, 0, 0)",25509.063423819014,28
34,34,"(2, 0, 1, 0, 0, 0)",25518.765401546505,4
35,35,"(2, 0, 0, 0, 0, 0)",25567.39193573685,0
