,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26213.842166160503,23
1,1,"(2, 0, 2, 1, 0, 1)",26226.139506409385,11
2,2,"(3, 0, 0, 1, 0, 1)",26234.026658128485,15
3,3,"(4, 0, 0, 1, 0, 1)",26235.91227921814,27
4,4,"(2, 0, 1, 1, 0, 1)",26237.16324629282,7
5,5,"(4, 0, 1, 1, 0, 1)",26238.74322285791,31
6,6,"(4, 0, 2, 1, 0, 1)",26243.167492611803,35
7,7,"(2, 0, 0, 1, 0, 1)",26246.575492647054,3
8,8,"(3, 0, 1, 1, 0, 1)",26247.38658284627,19
9,9,"(2, 0, 2, 1, 0, 0)",26760.219147775937,10
10,10,"(3, 0, 1, 1, 0, 0)",26770.86763570833,18
11,11,"(4, 0, 1, 1, 0, 0)",26771.676269406544,30
12,12,"(4, 0, 2, 1, 0, 0)",26774.90332036397,34
13,13,"(3, 0, 2, 1, 0, 0)",26776.15114687227,22
14,14,"(2, 0, 2, 0, 0, 1)",26784.358379930625,9
15,15,"(3, 0, 2, 0, 0, 1)",26787.04397321349,21
16,16,"(4, 0, 1, 0, 0, 1)",26789.964863907906,29
17,17,"(3, 0, 1, 0, 0, 1)",26793.817591653387,17
18,18,"(4, 0, 2, 0, 0, 1)",26797.0688814556,33
19,19,"(2, 0, 2, 0, 0, 0)",26868.757368673687,8
20,20,"(3, 0, 2, 0, 0, 0)",26871.784380831497,20
21,21,"(4, 0, 1, 0, 0, 0)",26874.35622395927,28
22,22,"(3, 0, 1, 0, 0, 0)",26875.421569490347,16
23,23,"(4, 0, 2, 0, 0, 0)",26881.385462341368,32
24,24,"(4, 0, 0, 1, 0, 0)",27215.19657042824,26
25,25,"(3, 0, 0, 1, 0, 0)",27229.94060019541,14
26,26,"(4, 0, 0, 0, 0, 1)",27249.27430886973,25
27,27,"(3, 0, 0, 0, 0, 1)",27263.503562646056,13
28,28,"(2, 0, 1, 1, 0, 0)",27295.562016831358,6
29,29,"(2, 0, 1, 0, 0, 1)",27327.153226251063,5
30,30,"(2, 0, 0, 1, 0, 0)",27331.73200005962,2
31,31,"(4, 0, 0, 0, 0, 0)",27354.099303151717,24
32,32,"(2, 0, 0, 0, 0, 1)",27364.843487444483,1
33,33,"(3, 0, 0, 0, 0, 0)",27368.1866502921,12
34,34,"(2, 0, 1, 0, 0, 0)",27426.276125435026,4
35,35,"(2, 0, 0, 0, 0, 0)",27466.398455461407,0
