,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",13194.10834064753,11
1,1,"(3, 0, 2, 1, 0, 1)",13197.702799807705,23
2,2,"(4, 0, 2, 1, 0, 1)",13199.515139282683,35
3,3,"(4, 0, 1, 1, 0, 1)",13200.92966469022,31
4,4,"(2, 0, 1, 1, 0, 1)",13203.936922079143,7
5,5,"(3, 0, 1, 1, 0, 1)",13206.542266647266,19
6,6,"(3, 0, 0, 1, 0, 1)",13207.126199948938,15
7,7,"(4, 0, 0, 1, 0, 1)",13208.76957263554,27
8,8,"(2, 0, 0, 1, 0, 1)",13239.751349425913,3
9,9,"(2, 0, 2, 0, 0, 1)",13300.911870180144,9
10,10,"(2, 0, 2, 1, 0, 0)",13304.384154803969,10
11,11,"(3, 0, 2, 1, 0, 0)",13318.85044812889,22
12,12,"(3, 0, 2, 0, 0, 1)",13321.007780295991,21
13,13,"(2, 0, 2, 0, 0, 0)",13329.070499235337,8
14,14,"(3, 0, 2, 0, 0, 0)",13332.76497092726,20
15,15,"(4, 0, 2, 0, 0, 0)",13374.481354084573,32
16,16,"(3, 0, 0, 1, 0, 0)",13381.40295954003,14
17,17,"(3, 0, 1, 1, 0, 0)",13381.465939611477,18
18,18,"(4, 0, 0, 1, 0, 0)",13381.89429653583,26
19,19,"(3, 0, 0, 0, 0, 1)",13382.840977704902,13
20,20,"(3, 0, 1, 0, 0, 1)",13383.032369311355,17
21,21,"(4, 0, 0, 0, 0, 1)",13383.325772475293,25
22,22,"(4, 0, 1, 1, 0, 0)",13384.024349079536,30
23,23,"(4, 0, 2, 1, 0, 0)",13385.388422036482,34
24,24,"(4, 0, 1, 0, 0, 1)",13385.60601078068,29
25,25,"(4, 0, 2, 0, 0, 1)",13386.955365838832,33
26,26,"(2, 0, 1, 1, 0, 0)",13397.099858091367,6
27,27,"(2, 0, 1, 0, 0, 1)",13398.77943960123,5
28,28,"(3, 0, 1, 0, 0, 0)",13407.767003634388,16
29,29,"(3, 0, 0, 0, 0, 0)",13408.127338667024,12
30,30,"(4, 0, 0, 0, 0, 0)",13408.244777180154,24
31,31,"(4, 0, 1, 0, 0, 0)",13410.763454008013,28
32,32,"(2, 0, 1, 0, 0, 0)",13424.9877628494,4
33,33,"(2, 0, 0, 1, 0, 0)",13439.329773723697,2
34,34,"(2, 0, 0, 0, 0, 1)",13441.192962347837,1
35,35,"(2, 0, 0, 0, 0, 0)",13468.864878499588,0
