,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",27240.690478539687,23
1,1,"(4, 0, 0, 1, 0, 1)",27260.023578639946,27
2,2,"(2, 0, 0, 1, 0, 1)",27260.26661530152,3
3,3,"(3, 0, 0, 1, 0, 1)",27261.831751329766,15
4,4,"(2, 0, 2, 1, 0, 1)",27263.70553631336,11
5,5,"(4, 0, 1, 1, 0, 1)",27268.245432985674,31
6,6,"(3, 0, 1, 1, 0, 1)",27270.85298844548,19
7,7,"(2, 0, 1, 1, 0, 1)",27273.63346438698,7
8,8,"(2, 0, 2, 1, 0, 0)",28600.642933457413,10
9,9,"(3, 0, 2, 1, 0, 0)",28607.264576201847,22
10,10,"(2, 0, 1, 1, 0, 0)",28615.12548625866,6
11,11,"(3, 0, 2, 0, 0, 0)",28615.236345473197,20
12,12,"(4, 0, 2, 1, 0, 0)",28688.60499575364,34
13,13,"(2, 0, 2, 0, 0, 1)",28776.175343973173,9
14,14,"(3, 0, 0, 1, 0, 0)",28968.02024142705,14
15,15,"(4, 0, 0, 1, 0, 0)",28969.057805273642,26
16,16,"(3, 0, 1, 1, 0, 0)",28969.16351332431,18
17,17,"(4, 0, 1, 1, 0, 0)",28971.06697529183,30
18,18,"(2, 0, 0, 1, 0, 0)",28976.506145215797,2
19,19,"(2, 0, 2, 0, 0, 0)",29107.186933136294,8
20,20,"(2, 0, 0, 0, 0, 1)",29136.425196926066,1
21,21,"(3, 0, 0, 0, 0, 1)",29137.287890529286,13
22,22,"(4, 0, 0, 0, 0, 1)",29138.333633570892,25
23,23,"(2, 0, 1, 0, 0, 1)",29138.670489382035,5
24,24,"(3, 0, 1, 0, 0, 1)",29138.896433184276,17
25,25,"(4, 0, 1, 0, 0, 1)",29140.497643981293,29
26,26,"(4, 0, 2, 0, 0, 1)",29142.34201265279,33
27,27,"(4, 0, 0, 0, 0, 0)",29438.478279160965,24
28,28,"(2, 0, 1, 0, 0, 0)",29440.273193556714,4
29,29,"(4, 0, 2, 0, 0, 0)",29440.535530288907,32
30,30,"(4, 0, 1, 0, 0, 0)",29442.306942741317,28
31,31,"(2, 0, 0, 0, 0, 0)",29442.88906675769,0
32,32,"(3, 0, 1, 0, 0, 0)",29443.533972063433,16
33,33,"(3, 0, 0, 0, 0, 0)",29444.36596522504,12
