,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",26676.592608899693,35
1,1,"(4, 0, 1, 1, 0, 1)",26679.1292429838,31
2,2,"(2, 0, 2, 1, 0, 1)",26680.5297811076,11
3,3,"(3, 0, 1, 1, 0, 1)",26681.381233422984,19
4,4,"(3, 0, 2, 1, 0, 1)",26686.383239910785,23
5,5,"(4, 0, 0, 1, 0, 1)",26696.23340566293,27
6,6,"(3, 0, 0, 1, 0, 1)",26710.67979400733,15
7,7,"(2, 0, 1, 1, 0, 1)",26733.51139548563,7
8,8,"(2, 0, 0, 1, 0, 1)",26760.904558076792,3
9,9,"(4, 0, 1, 1, 0, 0)",26985.37950270326,30
10,10,"(3, 0, 2, 1, 0, 0)",26998.90709647096,22
11,11,"(4, 0, 1, 0, 0, 1)",27000.42816994272,29
12,12,"(2, 0, 2, 1, 0, 0)",27007.381666779413,10
13,13,"(3, 0, 2, 0, 0, 1)",27014.346612661582,21
14,14,"(2, 0, 2, 0, 0, 1)",27022.809018580185,9
15,15,"(3, 0, 1, 1, 0, 0)",27032.580035585117,18
16,16,"(4, 0, 2, 1, 0, 0)",27034.496902627165,34
17,17,"(3, 0, 1, 0, 0, 1)",27049.038600889122,17
18,18,"(4, 0, 2, 0, 0, 1)",27050.6906619288,33
19,19,"(4, 0, 1, 0, 0, 0)",27101.873557804018,28
20,20,"(3, 0, 2, 0, 0, 0)",27119.576642344302,20
21,21,"(2, 0, 2, 0, 0, 0)",27127.382353698667,8
22,22,"(3, 0, 1, 0, 0, 0)",27158.406047956967,16
23,23,"(4, 0, 2, 0, 0, 0)",27159.937840057748,32
24,24,"(4, 0, 0, 1, 0, 0)",27234.936408200036,26
25,25,"(4, 0, 0, 0, 0, 1)",27256.637685366983,25
26,26,"(3, 0, 0, 1, 0, 0)",27274.82512369174,14
27,27,"(3, 0, 0, 0, 0, 1)",27297.16638152333,13
28,28,"(4, 0, 0, 0, 0, 0)",27366.280658715626,24
29,29,"(2, 0, 1, 1, 0, 0)",27367.86531986753,6
30,30,"(2, 0, 1, 0, 0, 1)",27395.256737803986,5
31,31,"(3, 0, 0, 0, 0, 0)",27411.485177654293,12
32,32,"(2, 0, 0, 1, 0, 0)",27420.043898410866,2
33,33,"(2, 0, 0, 0, 0, 1)",27450.395990536508,1
34,34,"(2, 0, 1, 0, 0, 0)",27525.64387387223,4
35,35,"(2, 0, 0, 0, 0, 0)",27589.36377561457,0
