,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",25562.13492735028,11
1,1,"(3, 0, 0, 1, 0, 1)",25562.33979303021,15
2,2,"(2, 0, 1, 1, 0, 1)",25562.953668128932,7
3,3,"(4, 0, 0, 1, 0, 1)",25564.24258105388,27
4,4,"(3, 0, 1, 1, 0, 1)",25564.270821147406,19
5,5,"(4, 0, 1, 1, 0, 1)",25566.051712419565,31
6,6,"(3, 0, 2, 1, 0, 1)",25566.145078171317,23
7,7,"(4, 0, 2, 1, 0, 1)",25567.571056884062,35
8,8,"(2, 0, 0, 1, 0, 1)",25573.866224186364,3
9,9,"(2, 0, 2, 1, 0, 0)",26040.34138516573,10
10,10,"(3, 0, 2, 1, 0, 0)",26043.758852616764,22
11,11,"(4, 0, 1, 1, 0, 0)",26045.769137006937,30
12,12,"(3, 0, 1, 1, 0, 0)",26065.295116913454,18
13,13,"(4, 0, 2, 1, 0, 0)",26067.082257943617,34
14,14,"(2, 0, 2, 0, 0, 1)",26104.83218571021,9
15,15,"(3, 0, 2, 0, 0, 1)",26107.80854103407,21
16,16,"(4, 0, 1, 0, 0, 1)",26107.941155181827,29
17,17,"(3, 0, 1, 0, 0, 1)",26131.35175949853,17
18,18,"(4, 0, 2, 0, 0, 1)",26136.033687017323,33
19,19,"(4, 0, 1, 0, 0, 0)",26310.46564671101,28
20,20,"(2, 0, 2, 0, 0, 0)",26313.266474789023,8
21,21,"(3, 0, 2, 0, 0, 0)",26317.197746894144,20
22,22,"(4, 0, 0, 1, 0, 0)",26343.112470239572,26
23,23,"(3, 0, 1, 0, 0, 0)",26344.62312186666,16
24,24,"(4, 0, 2, 0, 0, 0)",26352.254161127817,32
25,25,"(3, 0, 0, 1, 0, 0)",26368.4076167086,14
26,26,"(2, 0, 1, 1, 0, 0)",26425.60688297096,6
27,27,"(4, 0, 0, 0, 0, 1)",26434.554462781118,25
28,28,"(3, 0, 0, 0, 0, 1)",26464.379936870402,13
29,29,"(2, 0, 0, 1, 0, 0)",26474.213002931334,2
30,30,"(2, 0, 1, 0, 0, 1)",26534.58680165305,5
31,31,"(2, 0, 0, 0, 0, 1)",26593.458062881535,1
32,32,"(4, 0, 0, 0, 0, 0)",26684.947529047142,24
33,33,"(3, 0, 0, 0, 0, 0)",26721.904254423007,12
34,34,"(2, 0, 1, 0, 0, 0)",26812.716295489052,4
35,35,"(2, 0, 0, 0, 0, 0)",26890.35652740329,0
