,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",26083.378379219037,35
1,1,"(3, 0, 2, 1, 0, 1)",26087.58863351221,23
2,2,"(4, 0, 0, 1, 0, 1)",26089.584951122706,27
3,3,"(3, 0, 0, 1, 0, 1)",26092.946331232048,15
4,4,"(2, 0, 1, 1, 0, 1)",26093.356648481305,7
5,5,"(2, 0, 0, 1, 0, 1)",26094.439017715566,3
6,6,"(3, 0, 1, 1, 0, 1)",26095.30126918508,19
7,7,"(2, 0, 2, 1, 0, 1)",26095.408332324077,11
8,8,"(4, 0, 1, 1, 0, 1)",26096.938817143753,31
9,9,"(2, 0, 2, 1, 0, 0)",26689.16859795588,10
10,10,"(3, 0, 1, 1, 0, 0)",26689.38109072198,18
11,11,"(3, 0, 2, 1, 0, 0)",26690.982074998054,22
12,12,"(2, 0, 1, 1, 0, 0)",26691.307614199726,6
13,13,"(4, 0, 2, 1, 0, 0)",26696.835596174107,34
14,14,"(4, 0, 1, 1, 0, 0)",26708.22658103253,30
15,15,"(3, 0, 2, 0, 0, 1)",26798.371622120703,21
16,16,"(4, 0, 2, 0, 0, 1)",26798.65032893905,33
17,17,"(2, 0, 1, 0, 0, 1)",26799.831920088884,5
18,18,"(2, 0, 2, 0, 0, 1)",26802.02485084928,9
19,19,"(3, 0, 0, 1, 0, 0)",27040.15806575709,14
20,20,"(4, 0, 0, 1, 0, 0)",27040.7533285373,26
21,21,"(2, 0, 0, 1, 0, 0)",27086.49574969109,2
22,22,"(4, 0, 1, 0, 0, 1)",27174.129590866734,29
23,23,"(3, 0, 0, 0, 0, 1)",27174.49795648092,13
24,24,"(4, 0, 0, 0, 0, 1)",27175.67242161058,25
25,25,"(3, 0, 1, 0, 0, 1)",27176.339849768032,17
26,26,"(3, 0, 2, 0, 0, 0)",27189.30570202016,20
27,27,"(4, 0, 2, 0, 0, 0)",27189.560490920827,32
28,28,"(2, 0, 0, 0, 0, 1)",27220.893289943575,1
29,29,"(2, 0, 2, 0, 0, 0)",27579.695494781532,8
30,30,"(3, 0, 1, 0, 0, 0)",27586.166720380355,16
31,31,"(4, 0, 1, 0, 0, 0)",27586.424120655054,28
32,32,"(3, 0, 0, 0, 0, 0)",27593.7777169356,12
33,33,"(4, 0, 0, 0, 0, 0)",27595.76648885969,24
34,34,"(2, 0, 0, 0, 0, 0)",27629.977860002946,0
35,35,"(2, 0, 1, 0, 0, 0)",27660.93730070582,4
