,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",27542.4489123306,31
1,1,"(2, 0, 2, 1, 0, 1)",27546.0268994248,11
2,2,"(4, 0, 2, 1, 0, 1)",27547.03464001981,35
3,3,"(4, 0, 0, 1, 0, 1)",27550.41207771552,27
4,4,"(3, 0, 0, 1, 0, 1)",27555.759558803144,15
5,5,"(3, 0, 2, 1, 0, 1)",27571.768840960453,23
6,6,"(3, 0, 1, 1, 0, 1)",27573.950633270426,19
7,7,"(2, 0, 1, 1, 0, 1)",27604.648496903825,7
8,8,"(2, 0, 0, 1, 0, 1)",27646.23909394155,3
9,9,"(4, 0, 1, 1, 0, 0)",28098.800530693512,30
10,10,"(4, 0, 1, 0, 0, 1)",28111.843355338755,29
11,11,"(3, 0, 2, 1, 0, 0)",28121.123700868724,22
12,12,"(2, 0, 2, 1, 0, 0)",28126.529877078458,10
13,13,"(3, 0, 2, 0, 0, 1)",28139.97537055083,21
14,14,"(2, 0, 2, 0, 0, 1)",28147.871440770134,9
15,15,"(3, 0, 1, 1, 0, 0)",28160.50040536339,18
16,16,"(3, 0, 1, 0, 0, 1)",28180.297711389438,17
17,17,"(4, 0, 2, 0, 0, 1)",28182.24405338698,33
18,18,"(4, 0, 1, 0, 0, 0)",28236.77139444226,28
19,19,"(3, 0, 2, 0, 0, 0)",28266.35865889315,20
20,20,"(2, 0, 2, 0, 0, 0)",28273.487286086915,8
21,21,"(4, 0, 2, 0, 0, 0)",28312.794612989688,32
22,22,"(3, 0, 1, 0, 0, 0)",28314.044618630425,16
23,23,"(4, 0, 0, 1, 0, 0)",28422.428643889267,26
24,24,"(4, 0, 0, 0, 0, 1)",28455.056924906698,25
25,25,"(3, 0, 0, 1, 0, 0)",28471.287249036563,14
26,26,"(3, 0, 0, 0, 0, 1)",28506.60314220437,13
27,27,"(4, 0, 0, 0, 0, 0)",28597.209122708897,24
28,28,"(2, 0, 1, 1, 0, 0)",28649.66122409797,6
29,29,"(3, 0, 0, 0, 0, 0)",28651.549723284297,12
30,30,"(2, 0, 1, 0, 0, 1)",28691.500910501163,5
31,31,"(2, 0, 0, 1, 0, 0)",28697.931715306335,2
32,32,"(2, 0, 0, 0, 0, 1)",28742.09603911317,1
33,33,"(2, 0, 1, 0, 0, 0)",28854.629349929888,4
34,34,"(2, 0, 0, 0, 0, 0)",28915.933732957837,0
