,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",25819.97444686865,11
1,1,"(3, 0, 2, 1, 0, 1)",25828.613517286358,23
2,2,"(4, 0, 2, 1, 0, 1)",25836.26290245489,35
3,3,"(4, 0, 0, 1, 0, 1)",25841.605805496958,27
4,4,"(2, 0, 1, 1, 0, 1)",25842.10320107102,7
5,5,"(3, 0, 0, 1, 0, 1)",25842.69293105982,15
6,6,"(4, 0, 1, 1, 0, 1)",25842.853350315563,31
7,7,"(3, 0, 1, 1, 0, 1)",25843.226448631118,19
8,8,"(2, 0, 0, 1, 0, 1)",25850.054239576493,3
9,9,"(2, 0, 2, 1, 0, 0)",26358.19076438186,10
10,10,"(4, 0, 2, 1, 0, 0)",26369.98224351043,34
11,11,"(3, 0, 1, 1, 0, 0)",26377.47680957733,18
12,12,"(3, 0, 2, 1, 0, 0)",26386.366479372085,22
13,13,"(4, 0, 1, 1, 0, 0)",26389.33580271872,30
14,14,"(2, 0, 2, 0, 0, 1)",26398.570377883112,9
15,15,"(4, 0, 2, 0, 0, 1)",26405.576171824527,33
16,16,"(3, 0, 1, 0, 0, 1)",26407.270700460267,17
17,17,"(4, 0, 1, 0, 0, 1)",26414.644689851702,29
18,18,"(3, 0, 2, 0, 0, 1)",26425.972505449863,21
19,19,"(3, 0, 2, 0, 0, 0)",26537.98647858529,20
20,20,"(2, 0, 2, 0, 0, 0)",26555.695278362167,8
21,21,"(4, 0, 1, 0, 0, 0)",26582.854822729747,28
22,22,"(4, 0, 2, 0, 0, 0)",26629.00130386588,32
23,23,"(4, 0, 0, 1, 0, 0)",26716.715946885863,26
24,24,"(3, 0, 0, 1, 0, 0)",26721.508651633092,14
25,25,"(2, 0, 1, 1, 0, 0)",26746.19836504729,6
26,26,"(4, 0, 0, 0, 0, 1)",26761.29833231493,25
27,27,"(3, 0, 0, 0, 0, 1)",26764.520592180706,13
28,28,"(2, 0, 0, 1, 0, 0)",26775.753350948242,2
29,29,"(2, 0, 1, 0, 0, 1)",26786.044382855685,5
30,30,"(2, 0, 0, 0, 0, 1)",26816.441839957617,1
31,31,"(3, 0, 1, 0, 0, 0)",26916.271879838965,16
32,32,"(4, 0, 0, 0, 0, 0)",26918.239454259518,24
33,33,"(3, 0, 0, 0, 0, 0)",26918.93310849338,12
34,34,"(2, 0, 1, 0, 0, 0)",26934.19387711793,4
35,35,"(2, 0, 0, 0, 0, 0)",26965.01036429725,0
