,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",24210.207731569302,15
1,1,"(4, 0, 0, 1, 0, 1)",24211.42301063249,27
2,2,"(4, 0, 1, 1, 0, 1)",24214.45037235526,31
3,3,"(3, 0, 2, 1, 0, 1)",24216.015199247406,23
4,4,"(2, 0, 1, 1, 0, 1)",24217.062344166854,7
5,5,"(2, 0, 2, 1, 0, 1)",24218.133578435973,11
6,6,"(3, 0, 1, 1, 0, 1)",24224.185341224198,19
7,7,"(4, 0, 2, 1, 0, 1)",24231.6376579336,35
8,8,"(2, 0, 0, 1, 0, 1)",24232.13107463951,3
9,9,"(2, 0, 2, 1, 0, 0)",25061.31112786876,10
10,10,"(3, 0, 0, 1, 0, 0)",25378.03860461144,14
11,11,"(4, 0, 0, 1, 0, 0)",25379.726867630816,26
12,12,"(3, 0, 1, 1, 0, 0)",25379.78115033096,18
13,13,"(4, 0, 1, 1, 0, 0)",25380.543116685585,30
14,14,"(3, 0, 2, 1, 0, 0)",25381.124731746564,22
15,15,"(4, 0, 2, 1, 0, 0)",25381.820616052206,34
16,16,"(2, 0, 1, 1, 0, 0)",25398.606182965093,6
17,17,"(2, 0, 0, 1, 0, 0)",25426.631918745377,2
18,18,"(3, 0, 0, 0, 0, 1)",25451.79789062813,13
19,19,"(4, 0, 0, 0, 0, 1)",25453.750213345782,25
20,20,"(3, 0, 1, 0, 0, 1)",25453.764836622584,17
21,21,"(3, 0, 2, 0, 0, 1)",25453.774667199694,21
22,22,"(4, 0, 2, 0, 0, 1)",25455.18473258401,33
23,23,"(4, 0, 1, 0, 0, 1)",25455.692625869102,29
24,24,"(2, 0, 2, 0, 0, 1)",25455.980273705565,9
25,25,"(2, 0, 1, 0, 0, 1)",25465.406998247458,5
26,26,"(2, 0, 0, 0, 0, 1)",25493.16338932732,1
27,27,"(4, 0, 1, 0, 0, 0)",25616.711736065412,28
28,28,"(4, 0, 0, 0, 0, 0)",25617.34848821035,24
29,29,"(3, 0, 2, 0, 0, 0)",25617.574740336837,20
30,30,"(3, 0, 0, 0, 0, 0)",25617.70213330197,12
31,31,"(3, 0, 1, 0, 0, 0)",25618.400396353776,16
32,32,"(4, 0, 2, 0, 0, 0)",25619.57819777619,32
33,33,"(2, 0, 2, 0, 0, 0)",25619.85658558287,8
34,34,"(2, 0, 1, 0, 0, 0)",25621.463441451637,4
35,35,"(2, 0, 0, 0, 0, 0)",25647.173374691392,0
