,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",26025.00460744415,11
1,1,"(3, 0, 2, 1, 0, 1)",26027.801940883997,23
2,2,"(4, 0, 2, 1, 0, 1)",26035.45466933532,35
3,3,"(3, 0, 1, 1, 0, 1)",26039.753237761666,19
4,4,"(4, 0, 1, 1, 0, 1)",26041.875683130707,31
5,5,"(3, 0, 0, 1, 0, 1)",26042.117859573256,15
6,6,"(4, 0, 0, 1, 0, 1)",26042.45054935895,27
7,7,"(2, 0, 1, 1, 0, 1)",26046.573413201637,7
8,8,"(2, 0, 0, 1, 0, 1)",26055.606796546308,3
9,9,"(4, 0, 1, 1, 0, 0)",26506.44680725115,30
10,10,"(2, 0, 2, 1, 0, 0)",26510.27719897814,10
11,11,"(3, 0, 2, 1, 0, 0)",26513.055905819965,22
12,12,"(3, 0, 1, 1, 0, 0)",26527.45072225376,18
13,13,"(4, 0, 1, 0, 0, 1)",26527.675932170543,29
14,14,"(4, 0, 2, 1, 0, 0)",26530.419489397715,34
15,15,"(2, 0, 2, 0, 0, 1)",26532.072060878712,9
16,16,"(3, 0, 2, 0, 0, 1)",26533.930033407465,21
17,17,"(3, 0, 1, 0, 0, 1)",26550.098035644154,17
18,18,"(4, 0, 2, 0, 0, 1)",26553.08460708825,33
19,19,"(4, 0, 1, 0, 0, 0)",26619.82869543837,28
20,20,"(2, 0, 2, 0, 0, 0)",26626.352181188082,8
21,21,"(3, 0, 2, 0, 0, 0)",26628.29308445768,20
22,22,"(3, 0, 1, 0, 0, 0)",26648.49669663913,16
23,23,"(4, 0, 2, 0, 0, 0)",26651.936953573397,32
24,24,"(4, 0, 0, 1, 0, 0)",26868.079137161498,26
25,25,"(4, 0, 0, 0, 0, 1)",26898.15719135999,25
26,26,"(3, 0, 0, 1, 0, 0)",26912.143818615317,14
27,27,"(3, 0, 0, 0, 0, 1)",26946.671730624625,13
28,28,"(2, 0, 1, 1, 0, 0)",27000.572639951617,6
29,29,"(4, 0, 0, 0, 0, 0)",27001.13112018433,24
30,30,"(2, 0, 0, 1, 0, 0)",27039.138719675153,2
31,31,"(2, 0, 1, 0, 0, 1)",27044.703283321847,5
32,32,"(3, 0, 0, 0, 0, 0)",27058.1512376204,12
33,33,"(2, 0, 0, 0, 0, 1)",27086.92094504977,1
34,34,"(2, 0, 1, 0, 0, 0)",27177.11494359865,4
35,35,"(2, 0, 0, 0, 0, 0)",27228.636673642843,0
