,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",22517.9793652666,35
1,1,"(2, 0, 2, 1, 0, 1)",22519.374331640916,11
2,2,"(4, 0, 1, 1, 0, 1)",22524.277992814066,31
3,3,"(3, 0, 2, 1, 0, 1)",22529.012882231556,23
4,4,"(3, 0, 1, 1, 0, 1)",22535.281035009557,19
5,5,"(3, 0, 0, 1, 0, 1)",22550.701679796835,15
6,6,"(4, 0, 0, 1, 0, 1)",22551.981366554835,27
7,7,"(2, 0, 1, 1, 0, 1)",22553.064140392416,7
8,8,"(2, 0, 0, 1, 0, 1)",22589.138250163964,3
9,9,"(4, 0, 1, 1, 0, 0)",23157.7947996508,30
10,10,"(2, 0, 2, 1, 0, 0)",23159.200657785026,10
11,11,"(3, 0, 1, 1, 0, 0)",23181.91049605952,18
12,12,"(3, 0, 2, 1, 0, 0)",23186.912826522093,22
13,13,"(4, 0, 2, 1, 0, 0)",23186.97123984791,34
14,14,"(2, 0, 2, 0, 0, 1)",23227.126213898424,9
15,15,"(4, 0, 1, 0, 0, 1)",23228.514977349747,29
16,16,"(3, 0, 1, 0, 0, 1)",23253.412861243734,17
17,17,"(4, 0, 2, 0, 0, 1)",23257.49376216618,33
18,18,"(3, 0, 2, 0, 0, 1)",23310.67205228623,21
19,19,"(4, 0, 0, 1, 0, 0)",23394.690875465865,26
20,20,"(3, 0, 0, 1, 0, 0)",23406.676408775744,14
21,21,"(2, 0, 1, 1, 0, 0)",23439.85912597565,6
22,22,"(2, 0, 2, 0, 0, 0)",23460.480932295766,8
23,23,"(4, 0, 0, 0, 0, 1)",23482.82713635609,25
24,24,"(3, 0, 1, 0, 0, 0)",23489.555313011457,16
25,25,"(3, 0, 0, 0, 0, 1)",23495.28652051258,13
26,26,"(4, 0, 2, 0, 0, 0)",23495.407772083672,32
27,27,"(2, 0, 0, 1, 0, 0)",23501.01277169227,2
28,28,"(2, 0, 1, 0, 0, 1)",23527.988914392943,5
29,29,"(2, 0, 0, 0, 0, 1)",23595.305337353304,1
30,30,"(4, 0, 0, 0, 0, 0)",23740.238971561903,24
31,31,"(4, 0, 1, 0, 0, 0)",23750.98939600919,28
32,32,"(3, 0, 0, 0, 0, 0)",23752.160986046358,12
33,33,"(2, 0, 1, 0, 0, 0)",23780.090985873732,4
34,34,"(3, 0, 2, 0, 0, 0)",23784.055715604503,20
35,35,"(2, 0, 0, 0, 0, 0)",23863.035920193623,0
