,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",31211.877985891988,23
1,1,"(4, 0, 2, 1, 0, 1)",31217.34881687463,35
2,2,"(3, 0, 1, 1, 0, 1)",31227.865486747265,19
3,3,"(4, 0, 1, 1, 0, 1)",31237.59062754089,31
4,4,"(2, 0, 2, 1, 0, 1)",31238.535519075907,11
5,5,"(3, 0, 0, 1, 0, 1)",31239.22010976709,15
6,6,"(2, 0, 1, 1, 0, 1)",31239.922210758017,7
7,7,"(4, 0, 0, 1, 0, 1)",31240.954712230243,27
8,8,"(2, 0, 0, 1, 0, 1)",31257.196103167305,3
9,9,"(2, 0, 2, 1, 0, 0)",31789.86506916232,10
10,10,"(3, 0, 1, 1, 0, 0)",31790.619033751,18
11,11,"(4, 0, 2, 1, 0, 0)",31793.550843723217,34
12,12,"(4, 0, 1, 1, 0, 0)",31805.779189575172,30
13,13,"(3, 0, 1, 0, 0, 1)",31833.626522370225,17
14,14,"(2, 0, 2, 0, 0, 1)",31834.742483177768,9
15,15,"(4, 0, 1, 0, 0, 1)",31836.3268806894,29
16,16,"(4, 0, 2, 0, 0, 1)",31837.361177576877,33
17,17,"(3, 0, 2, 1, 0, 0)",31889.71117221617,22
18,18,"(3, 0, 2, 0, 0, 1)",31947.704588590517,21
19,19,"(3, 0, 1, 0, 0, 0)",31990.804353536947,16
20,20,"(4, 0, 1, 0, 0, 0)",31992.706437335743,28
21,21,"(4, 0, 2, 0, 0, 0)",31994.759930081196,32
22,22,"(2, 0, 2, 0, 0, 0)",31996.26708637641,8
23,23,"(3, 0, 2, 0, 0, 0)",32139.321445938065,20
24,24,"(4, 0, 0, 1, 0, 0)",32280.7658342105,26
25,25,"(3, 0, 0, 1, 0, 0)",32301.4387133953,14
26,26,"(4, 0, 0, 0, 0, 1)",32347.06707553051,25
27,27,"(2, 0, 1, 1, 0, 0)",32353.69880170981,6
28,28,"(3, 0, 0, 0, 0, 1)",32371.03965928329,13
29,29,"(2, 0, 0, 1, 0, 0)",32380.208302775223,2
30,30,"(2, 0, 1, 0, 0, 1)",32421.16625016543,5
31,31,"(2, 0, 0, 0, 0, 1)",32450.24739206045,1
32,32,"(4, 0, 0, 0, 0, 0)",32538.927535595358,24
33,33,"(3, 0, 0, 0, 0, 0)",32568.336239746382,12
34,34,"(2, 0, 1, 0, 0, 0)",32612.52373560775,4
35,35,"(2, 0, 0, 0, 0, 0)",32647.238897060026,0
