,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",27091.84976160617,35
1,1,"(4, 0, 1, 1, 0, 1)",27104.331864452597,31
2,2,"(3, 0, 2, 1, 0, 1)",27111.137128229766,23
3,3,"(2, 0, 2, 1, 0, 1)",27115.29648472711,11
4,4,"(4, 0, 0, 1, 0, 1)",27125.981710374286,27
5,5,"(3, 0, 1, 1, 0, 1)",27149.69916970853,19
6,6,"(2, 0, 1, 1, 0, 1)",27155.334171422397,7
7,7,"(3, 0, 0, 1, 0, 1)",27158.16472783144,15
8,8,"(2, 0, 0, 1, 0, 1)",27159.55713747216,3
9,9,"(3, 0, 2, 1, 0, 0)",28381.577452058016,22
10,10,"(2, 0, 1, 1, 0, 0)",28391.55095904833,6
11,11,"(2, 0, 2, 1, 0, 0)",28391.706421177518,10
12,12,"(4, 0, 0, 1, 0, 0)",28391.765289295567,26
13,13,"(4, 0, 1, 1, 0, 0)",28392.45258921082,30
14,14,"(3, 0, 1, 1, 0, 0)",28392.856618244386,18
15,15,"(4, 0, 2, 1, 0, 0)",28395.921822097345,34
16,16,"(3, 0, 0, 1, 0, 0)",28397.358716064962,14
17,17,"(2, 0, 0, 1, 0, 0)",28428.47074723166,2
18,18,"(2, 0, 1, 0, 0, 1)",28747.04989259259,5
19,19,"(4, 0, 0, 0, 0, 1)",28747.863615853315,25
20,20,"(4, 0, 1, 0, 0, 1)",28748.36076235201,29
21,21,"(2, 0, 2, 0, 0, 1)",28748.36720034706,9
22,22,"(3, 0, 1, 0, 0, 1)",28748.836416036156,17
23,23,"(3, 0, 2, 0, 0, 1)",28750.622218569155,21
24,24,"(4, 0, 2, 0, 0, 1)",28752.803655512616,33
25,25,"(3, 0, 0, 0, 0, 1)",28754.923765928022,13
26,26,"(2, 0, 0, 0, 0, 1)",28806.34159483189,1
27,27,"(4, 0, 1, 0, 0, 0)",29475.07343796065,28
28,28,"(4, 0, 0, 0, 0, 0)",29476.87984902144,24
29,29,"(2, 0, 1, 0, 0, 0)",29478.11258666623,4
30,30,"(2, 0, 2, 0, 0, 0)",29479.397385880016,8
31,31,"(3, 0, 1, 0, 0, 0)",29479.931344264878,16
32,32,"(3, 0, 2, 0, 0, 0)",29481.952264056803,20
33,33,"(4, 0, 2, 0, 0, 0)",29483.891345716213,32
34,34,"(3, 0, 0, 0, 0, 0)",29493.481335738627,12
35,35,"(2, 0, 0, 0, 0, 0)",29577.782070127163,0
