,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24190.01964263206,23
1,1,"(4, 0, 1, 1, 0, 1)",24201.150474781796,31
2,2,"(3, 0, 1, 1, 0, 1)",24204.55510255304,19
3,3,"(3, 0, 0, 1, 0, 1)",24204.63424501851,15
4,4,"(4, 0, 0, 1, 0, 1)",24205.941715956087,27
5,5,"(4, 0, 2, 1, 0, 1)",24208.64071539061,35
6,6,"(2, 0, 1, 1, 0, 1)",24214.443887893798,7
7,7,"(2, 0, 0, 1, 0, 1)",24242.20386609408,3
8,8,"(4, 0, 1, 1, 0, 0)",24302.005224200395,30
9,9,"(2, 0, 2, 1, 0, 0)",24306.853732275376,10
10,10,"(4, 0, 1, 0, 0, 1)",24309.766926575732,29
11,11,"(2, 0, 2, 0, 0, 1)",24312.18716330013,9
12,12,"(3, 0, 2, 1, 0, 0)",24319.429184866756,22
13,13,"(3, 0, 1, 1, 0, 0)",24325.076339396368,18
14,14,"(4, 0, 2, 1, 0, 0)",24329.92654189569,34
15,15,"(3, 0, 1, 0, 0, 1)",24330.014051801827,17
16,16,"(4, 0, 2, 0, 0, 1)",24334.203457197462,33
17,17,"(4, 0, 1, 0, 0, 0)",24342.007957779,28
18,18,"(2, 0, 2, 0, 0, 0)",24347.233029031748,8
19,19,"(3, 0, 2, 0, 0, 0)",24353.597894127466,20
20,20,"(3, 0, 1, 0, 0, 0)",24362.64370122998,16
21,21,"(4, 0, 2, 0, 0, 0)",24364.395689625333,32
22,22,"(3, 0, 2, 0, 0, 1)",24373.996962969068,21
23,23,"(4, 0, 0, 1, 0, 0)",24577.724803687044,26
24,24,"(4, 0, 0, 0, 0, 1)",24586.53946672559,25
25,25,"(3, 0, 0, 1, 0, 0)",24589.48801643364,14
26,26,"(3, 0, 0, 0, 0, 1)",24598.4271228399,13
27,27,"(4, 0, 0, 0, 0, 0)",24631.94676700573,24
28,28,"(3, 0, 0, 0, 0, 0)",24644.529514648624,12
29,29,"(2, 0, 1, 1, 0, 0)",24646.310566833996,6
30,30,"(2, 0, 1, 0, 0, 1)",24654.95872837487,5
31,31,"(2, 0, 0, 1, 0, 0)",24690.98298427492,2
32,32,"(2, 0, 1, 0, 0, 0)",24698.738910040083,4
33,33,"(2, 0, 0, 0, 0, 1)",24699.088467910595,1
34,34,"(2, 0, 0, 0, 0, 0)",24740.26512394166,0
