,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",29821.17999416898,31
1,1,"(3, 0, 1, 1, 0, 1)",29823.409563745663,19
2,2,"(2, 0, 2, 1, 0, 1)",29823.49870763957,11
3,3,"(4, 0, 0, 1, 0, 1)",29827.202792115542,27
4,4,"(3, 0, 0, 1, 0, 1)",29828.28421218334,15
5,5,"(4, 0, 2, 1, 0, 1)",29828.88161643269,35
6,6,"(2, 0, 1, 1, 0, 1)",29831.790118135592,7
7,7,"(2, 0, 0, 1, 0, 1)",29840.699178367762,3
8,8,"(3, 0, 2, 1, 0, 1)",29851.048314840173,23
9,9,"(2, 0, 2, 1, 0, 0)",30540.823258840654,10
10,10,"(3, 0, 1, 1, 0, 0)",30540.922389504765,18
11,11,"(3, 0, 2, 1, 0, 0)",30546.167033102734,22
12,12,"(4, 0, 1, 1, 0, 0)",30581.136379417803,30
13,13,"(2, 0, 2, 0, 0, 1)",30602.7950338427,9
14,14,"(3, 0, 2, 0, 0, 1)",30609.17487674189,21
15,15,"(4, 0, 2, 1, 0, 0)",30815.86394428991,34
16,16,"(4, 0, 0, 1, 0, 0)",30816.693313729655,26
17,17,"(3, 0, 0, 1, 0, 0)",30818.7712350488,14
18,18,"(2, 0, 1, 1, 0, 0)",30828.61176812217,6
19,19,"(2, 0, 0, 1, 0, 0)",30846.59273022484,2
20,20,"(3, 0, 0, 0, 0, 1)",30898.532875160898,13
21,21,"(3, 0, 1, 0, 0, 1)",30898.7282167178,17
22,22,"(4, 0, 0, 0, 0, 1)",30898.932152720863,25
23,23,"(4, 0, 1, 0, 0, 1)",30900.728013507454,29
24,24,"(4, 0, 2, 0, 0, 1)",30901.777564303506,33
25,25,"(2, 0, 1, 0, 0, 1)",30904.824364097134,5
26,26,"(2, 0, 0, 0, 0, 1)",30921.866766237086,1
27,27,"(3, 0, 0, 0, 0, 0)",31166.854054150717,12
28,28,"(4, 0, 1, 0, 0, 0)",31167.89050280125,28
29,29,"(4, 0, 0, 0, 0, 0)",31168.642332031937,24
30,30,"(3, 0, 1, 0, 0, 0)",31168.680472696295,16
31,31,"(3, 0, 2, 0, 0, 0)",31169.30185683745,20
32,32,"(2, 0, 1, 0, 0, 0)",31169.64856368024,4
33,33,"(4, 0, 2, 0, 0, 0)",31171.301964708964,32
34,34,"(2, 0, 2, 0, 0, 0)",31171.601484724786,8
35,35,"(2, 0, 0, 0, 0, 0)",31185.730185021002,0
