,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",21471.01793299488,31
1,1,"(2, 0, 1, 1, 0, 1)",21483.109583578116,7
2,2,"(4, 0, 0, 1, 0, 1)",21483.212027405727,27
3,3,"(3, 0, 1, 1, 0, 1)",21484.73712126713,19
4,4,"(3, 0, 0, 1, 0, 1)",21485.25839002479,15
5,5,"(4, 0, 2, 1, 0, 1)",21488.227435405206,35
6,6,"(2, 0, 0, 1, 0, 1)",21492.796336534448,3
7,7,"(2, 0, 2, 1, 0, 1)",21494.20997571764,11
8,8,"(3, 0, 2, 1, 0, 1)",21496.152307913697,23
9,9,"(2, 0, 2, 1, 0, 0)",22413.899010618847,10
10,10,"(3, 0, 2, 1, 0, 0)",22428.547121822492,22
11,11,"(3, 0, 2, 0, 0, 1)",22638.75333260877,21
12,12,"(2, 0, 2, 0, 0, 1)",22652.609200006784,9
13,13,"(3, 0, 0, 1, 0, 0)",22687.336666265674,14
14,14,"(3, 0, 1, 1, 0, 0)",22689.01295903065,18
15,15,"(4, 0, 0, 1, 0, 0)",22689.205440280508,26
16,16,"(2, 0, 1, 1, 0, 0)",22691.28348432585,6
17,17,"(4, 0, 1, 1, 0, 0)",22691.32138932627,30
18,18,"(4, 0, 2, 1, 0, 0)",22691.43749974865,34
19,19,"(2, 0, 0, 1, 0, 0)",22721.390822824447,2
20,20,"(3, 0, 0, 0, 0, 1)",22969.7942276922,13
21,21,"(3, 0, 1, 0, 0, 1)",22970.551543019643,17
22,22,"(4, 0, 0, 0, 0, 1)",22971.320851315297,25
23,23,"(4, 0, 1, 0, 0, 1)",22973.785438325693,29
24,24,"(2, 0, 1, 0, 0, 1)",22974.17572832292,5
25,25,"(2, 0, 0, 0, 0, 1)",23004.890634040352,1
26,26,"(4, 0, 2, 0, 0, 0)",23171.800446995516,32
27,27,"(3, 0, 2, 0, 0, 0)",23207.325986059062,20
28,28,"(2, 0, 2, 0, 0, 0)",23238.102498861266,8
29,29,"(3, 0, 1, 0, 0, 0)",23568.807970013262,16
30,30,"(4, 0, 0, 0, 0, 0)",23569.84592279482,24
31,31,"(3, 0, 0, 0, 0, 0)",23569.883150413156,12
32,32,"(4, 0, 1, 0, 0, 0)",23573.18530746216,28
33,33,"(2, 0, 1, 0, 0, 0)",23576.92811336068,4
34,34,"(2, 0, 0, 0, 0, 0)",23610.99783579338,0
