,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",30366.4756661499,15
1,1,"(2, 0, 2, 1, 0, 1)",30367.364656533726,11
2,2,"(3, 0, 1, 1, 0, 1)",30368.406735573444,19
3,3,"(4, 0, 0, 1, 0, 1)",30368.42498340695,27
4,4,"(2, 0, 1, 1, 0, 1)",30369.234429348813,7
5,5,"(4, 0, 1, 1, 0, 1)",30370.183683207306,31
6,6,"(3, 0, 2, 1, 0, 1)",30370.58146204438,23
7,7,"(4, 0, 2, 1, 0, 1)",30370.9833039173,35
8,8,"(2, 0, 0, 1, 0, 1)",30390.95921793561,3
9,9,"(3, 0, 1, 1, 0, 0)",30819.96248990737,18
10,10,"(4, 0, 1, 1, 0, 0)",30821.955335481005,30
11,11,"(4, 0, 2, 1, 0, 0)",30829.200198467763,34
12,12,"(4, 0, 2, 0, 0, 1)",30831.509470690988,33
13,13,"(2, 0, 2, 1, 0, 0)",30832.734796889603,10
14,14,"(3, 0, 1, 0, 0, 1)",30845.061864601474,17
15,15,"(2, 0, 2, 0, 0, 1)",30846.509968265622,9
16,16,"(4, 0, 1, 0, 0, 1)",30848.19839850043,29
17,17,"(3, 0, 2, 1, 0, 0)",30887.401223015786,22
18,18,"(4, 0, 2, 0, 0, 0)",30929.46583305933,32
19,19,"(3, 0, 2, 0, 0, 1)",30947.466024793808,21
20,20,"(3, 0, 1, 0, 0, 0)",30953.531061634152,16
21,21,"(4, 0, 1, 0, 0, 0)",30954.88338158085,28
22,22,"(2, 0, 2, 0, 0, 0)",30964.020683321694,8
23,23,"(3, 0, 2, 0, 0, 0)",31054.17241299882,20
24,24,"(4, 0, 0, 1, 0, 0)",31121.92480593665,26
25,25,"(3, 0, 0, 1, 0, 0)",31130.392323911856,14
26,26,"(2, 0, 1, 1, 0, 0)",31147.700216979752,6
27,27,"(4, 0, 0, 0, 0, 1)",31160.433050613,25
28,28,"(3, 0, 0, 0, 0, 1)",31169.077979425278,13
29,29,"(2, 0, 0, 1, 0, 0)",31177.0578350132,2
30,30,"(2, 0, 1, 0, 0, 1)",31186.238610224467,5
31,31,"(2, 0, 0, 0, 0, 1)",31215.391313388216,1
32,32,"(4, 0, 0, 0, 0, 0)",31298.027048359047,24
33,33,"(3, 0, 0, 0, 0, 0)",31307.594880857814,12
34,34,"(2, 0, 1, 0, 0, 0)",31323.209481440885,4
35,35,"(2, 0, 0, 0, 0, 0)",31350.04087408293,0
