,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24571.080570528764,11
1,1,"(2, 0, 1, 1, 0, 1)",24571.385833541688,7
2,2,"(4, 0, 2, 1, 0, 1)",24573.521622257398,35
3,3,"(4, 0, 0, 1, 0, 1)",24574.6089420684,27
4,4,"(3, 0, 0, 1, 0, 1)",24574.81447663479,15
5,5,"(3, 0, 2, 1, 0, 1)",24575.350650657554,23
6,6,"(4, 0, 1, 1, 0, 1)",24578.621045137777,31
7,7,"(3, 0, 1, 1, 0, 1)",24580.53121069178,19
8,8,"(2, 0, 0, 1, 0, 1)",24588.37658400416,3
9,9,"(4, 0, 2, 1, 0, 0)",24961.904082712957,34
10,10,"(3, 0, 1, 1, 0, 0)",24962.77005757271,18
11,11,"(2, 0, 2, 1, 0, 0)",24975.675858297716,10
12,12,"(3, 0, 1, 0, 0, 1)",24988.527865681932,17
13,13,"(4, 0, 2, 0, 0, 1)",24992.879736765368,33
14,14,"(3, 0, 1, 0, 0, 0)",25111.04076755599,16
15,15,"(4, 0, 2, 0, 0, 0)",25116.813739801142,32
16,16,"(4, 0, 0, 1, 0, 0)",25240.374939441317,26
17,17,"(3, 0, 0, 1, 0, 0)",25240.610268500448,14
18,18,"(4, 0, 1, 1, 0, 0)",25244.589969930435,30
19,19,"(2, 0, 1, 1, 0, 0)",25246.494084508915,6
20,20,"(3, 0, 2, 1, 0, 0)",25250.44707574576,22
21,21,"(2, 0, 0, 1, 0, 0)",25279.218667607245,2
22,22,"(4, 0, 0, 0, 0, 1)",25281.42547730693,25
23,23,"(3, 0, 0, 0, 0, 1)",25281.516209670932,13
24,24,"(4, 0, 1, 0, 0, 1)",25285.507573983883,29
25,25,"(2, 0, 1, 0, 0, 1)",25286.94649200108,5
26,26,"(2, 0, 2, 0, 0, 1)",25290.324819460096,9
27,27,"(3, 0, 2, 0, 0, 1)",25290.892458364502,21
28,28,"(2, 0, 0, 0, 0, 1)",25319.583650444903,1
29,29,"(3, 0, 0, 0, 0, 0)",25417.996834182028,12
30,30,"(4, 0, 0, 0, 0, 0)",25418.404900974525,24
31,31,"(4, 0, 1, 0, 0, 0)",25419.84731196,28
32,32,"(2, 0, 1, 0, 0, 0)",25422.91047479432,4
33,33,"(2, 0, 2, 0, 0, 0)",25426.004212204414,8
34,34,"(3, 0, 2, 0, 0, 0)",25426.19889731576,20
35,35,"(2, 0, 0, 0, 0, 0)",25456.887862812375,0
