,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24093.35304176608,11
1,1,"(3, 0, 1, 1, 0, 1)",24094.93982766353,19
2,2,"(4, 0, 2, 1, 0, 1)",24095.741801947184,35
3,3,"(3, 0, 2, 1, 0, 1)",24095.923470290658,23
4,4,"(3, 0, 0, 1, 0, 1)",24147.500313703506,15
5,5,"(4, 0, 0, 1, 0, 1)",24148.031737250654,27
6,6,"(2, 0, 1, 1, 0, 1)",24155.213815861334,7
7,7,"(2, 0, 0, 1, 0, 1)",24174.67193511004,3
8,8,"(4, 0, 1, 1, 0, 0)",24512.97786065985,30
9,9,"(2, 0, 2, 1, 0, 0)",24522.360473458622,10
10,10,"(3, 0, 1, 1, 0, 0)",24524.053611443986,18
11,11,"(4, 0, 2, 1, 0, 0)",24528.29464474893,34
12,12,"(4, 0, 1, 0, 0, 1)",24540.2426897925,29
13,13,"(3, 0, 2, 0, 0, 1)",24548.58910054428,21
14,14,"(3, 0, 1, 0, 0, 1)",24554.273434205763,17
15,15,"(4, 0, 2, 0, 0, 1)",24556.58905613728,33
16,16,"(3, 0, 2, 1, 0, 0)",24570.437397582074,22
17,17,"(4, 0, 1, 0, 0, 0)",24684.27072558764,28
18,18,"(3, 0, 2, 0, 0, 0)",24685.81864300236,20
19,19,"(3, 0, 1, 0, 0, 0)",24698.725240974967,16
20,20,"(4, 0, 2, 0, 0, 0)",24703.045490687182,32
21,21,"(2, 0, 2, 0, 0, 0)",24748.329729944904,8
22,22,"(4, 0, 0, 1, 0, 0)",24859.71562113861,26
23,23,"(3, 0, 0, 1, 0, 0)",24893.527958744577,14
24,24,"(4, 0, 0, 0, 0, 1)",24902.99786180432,25
25,25,"(3, 0, 0, 0, 0, 1)",24935.905742205592,13
26,26,"(2, 0, 1, 1, 0, 0)",24961.488731148853,6
27,27,"(2, 0, 1, 0, 0, 1)",25004.530600475053,5
28,28,"(2, 0, 0, 1, 0, 0)",25006.196690720997,2
29,29,"(2, 0, 2, 0, 0, 1)",25021.851305842705,9
30,30,"(2, 0, 0, 0, 0, 1)",25052.891716889,1
31,31,"(4, 0, 0, 0, 0, 0)",25062.0227822218,24
32,32,"(3, 0, 0, 0, 0, 0)",25091.22811779876,12
33,33,"(2, 0, 1, 0, 0, 0)",25159.93563058608,4
34,34,"(2, 0, 0, 0, 0, 0)",25220.174739438575,0
