,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26778.754314180034,23
1,1,"(4, 0, 0, 1, 0, 1)",26782.850811452885,27
2,2,"(3, 0, 0, 1, 0, 1)",26783.300856641377,15
3,3,"(4, 0, 1, 1, 0, 1)",26784.47804229514,31
4,4,"(2, 0, 2, 1, 0, 1)",26789.206678370316,11
5,5,"(4, 0, 2, 1, 0, 1)",26794.620472914132,35
6,6,"(2, 0, 1, 1, 0, 1)",26796.324111517042,7
7,7,"(3, 0, 1, 1, 0, 1)",26797.50452363104,19
8,8,"(2, 0, 0, 1, 0, 1)",26812.689059154374,3
9,9,"(4, 0, 1, 1, 0, 0)",27421.07080546668,30
10,10,"(2, 0, 2, 1, 0, 0)",27436.551753045864,10
11,11,"(3, 0, 1, 1, 0, 0)",27441.71189515372,18
12,12,"(4, 0, 2, 1, 0, 0)",27451.105204730837,34
13,13,"(3, 0, 2, 1, 0, 0)",27469.88093715669,22
14,14,"(4, 0, 1, 0, 0, 1)",27497.262751275663,29
15,15,"(2, 0, 2, 0, 0, 1)",27511.698599147447,9
16,16,"(4, 0, 2, 0, 0, 1)",27516.335227397998,33
17,17,"(3, 0, 1, 0, 0, 1)",27518.049225293707,17
18,18,"(3, 0, 2, 0, 0, 1)",27539.618724934764,21
19,19,"(4, 0, 1, 0, 0, 0)",27763.20191779894,28
20,20,"(2, 0, 2, 0, 0, 0)",27778.62043265665,8
21,21,"(4, 0, 2, 0, 0, 0)",27779.952399530543,32
22,22,"(3, 0, 1, 0, 0, 0)",27785.445454967707,16
23,23,"(3, 0, 2, 0, 0, 0)",27807.206798998504,20
24,24,"(4, 0, 0, 1, 0, 0)",27838.19912604062,26
25,25,"(3, 0, 0, 1, 0, 0)",27861.361592893765,14
26,26,"(4, 0, 0, 0, 0, 1)",27926.387741650204,25
27,27,"(3, 0, 0, 0, 0, 1)",27945.433014636117,13
28,28,"(2, 0, 0, 1, 0, 0)",28019.46102478018,2
29,29,"(2, 0, 1, 1, 0, 0)",28022.46521173483,6
30,30,"(2, 0, 0, 0, 0, 1)",28102.053557861578,1
31,31,"(2, 0, 1, 0, 0, 1)",28104.420997887257,5
32,32,"(4, 0, 0, 0, 0, 0)",28200.982564401584,24
33,33,"(3, 0, 0, 0, 0, 0)",28213.957278320988,12
34,34,"(2, 0, 1, 0, 0, 0)",28365.687787399398,4
35,35,"(2, 0, 0, 0, 0, 0)",28369.14208295178,0
