,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",27303.531988084982,15
1,1,"(4, 0, 0, 1, 0, 1)",27305.32048832757,27
2,2,"(3, 0, 2, 1, 0, 1)",27305.357462532796,23
3,3,"(3, 0, 1, 1, 0, 1)",27305.65096685908,19
4,4,"(2, 0, 2, 1, 0, 1)",27307.329067178922,11
5,5,"(4, 0, 1, 1, 0, 1)",27307.756904631733,31
6,6,"(2, 0, 0, 1, 0, 1)",27321.04353205588,3
7,7,"(4, 0, 2, 1, 0, 1)",27326.31072812502,35
8,8,"(2, 0, 1, 1, 0, 1)",27344.61559654068,7
9,9,"(3, 0, 0, 1, 0, 0)",28345.757280223286,14
10,10,"(2, 0, 1, 1, 0, 0)",28347.030711105293,6
11,11,"(4, 0, 0, 1, 0, 0)",28347.42422154729,26
12,12,"(3, 0, 1, 1, 0, 0)",28347.649650067706,18
13,13,"(2, 0, 2, 1, 0, 0)",28348.04481455837,10
14,14,"(3, 0, 2, 1, 0, 0)",28348.61078301995,22
15,15,"(4, 0, 1, 1, 0, 0)",28349.752233566905,30
16,16,"(4, 0, 2, 1, 0, 0)",28350.402813810004,34
17,17,"(2, 0, 0, 1, 0, 0)",28350.711663741786,2
18,18,"(4, 0, 1, 0, 0, 1)",28411.753777502716,29
19,19,"(4, 0, 0, 0, 0, 1)",28415.963792563776,25
20,20,"(2, 0, 1, 0, 0, 1)",28416.35970473321,5
21,21,"(2, 0, 0, 0, 0, 1)",28416.88032388543,1
22,22,"(3, 0, 0, 0, 0, 1)",28416.971535320085,13
23,23,"(2, 0, 2, 0, 0, 1)",28418.354219837784,9
24,24,"(3, 0, 1, 0, 0, 1)",28418.358903942157,17
25,25,"(3, 0, 2, 0, 0, 1)",28419.769441050303,21
26,26,"(4, 0, 2, 0, 0, 1)",28421.560345741138,33
27,27,"(4, 0, 1, 0, 0, 0)",28564.568034869862,28
28,28,"(4, 0, 0, 0, 0, 0)",28571.45096227005,24
29,29,"(3, 0, 2, 0, 0, 0)",28571.908937303862,20
30,30,"(4, 0, 2, 0, 0, 0)",28577.117175072308,32
31,31,"(2, 0, 0, 0, 0, 0)",28578.662843697944,0
32,32,"(2, 0, 1, 0, 0, 0)",28579.850733313167,4
33,33,"(3, 0, 0, 0, 0, 0)",28580.487341869717,12
34,34,"(3, 0, 1, 0, 0, 0)",28582.45546333822,16
35,35,"(2, 0, 2, 0, 0, 0)",28584.82924079792,8
