,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 1, 1, 0, 1)",29743.336668640997,19
1,1,"(4, 0, 0, 1, 0, 1)",29743.949008754284,27
2,2,"(4, 0, 1, 1, 0, 1)",29745.306578442232,31
3,3,"(3, 0, 0, 1, 0, 1)",29745.415664423454,15
4,4,"(4, 0, 2, 1, 0, 1)",29747.94395257829,35
5,5,"(2, 0, 2, 1, 0, 1)",29750.689190434863,11
6,6,"(3, 0, 2, 1, 0, 1)",29750.8142751479,23
7,7,"(2, 0, 1, 1, 0, 1)",29756.079829950664,7
8,8,"(2, 0, 0, 1, 0, 1)",29778.02506613831,3
9,9,"(2, 0, 2, 1, 0, 0)",30294.440450510137,10
10,10,"(4, 0, 1, 1, 0, 0)",30309.026589930483,30
11,11,"(3, 0, 2, 1, 0, 0)",30312.850299730962,22
12,12,"(3, 0, 1, 1, 0, 0)",30317.968735642535,18
13,13,"(4, 0, 2, 1, 0, 0)",30321.742973823817,34
14,14,"(2, 0, 2, 0, 0, 1)",30345.844658887563,9
15,15,"(3, 0, 2, 0, 0, 1)",30350.45260405453,21
16,16,"(4, 0, 1, 0, 0, 1)",30361.407482034752,29
17,17,"(3, 0, 1, 0, 0, 1)",30371.19563801584,17
18,18,"(4, 0, 2, 0, 0, 1)",30373.390928253175,33
19,19,"(2, 0, 2, 0, 0, 0)",30550.607721892637,8
20,20,"(4, 0, 0, 1, 0, 0)",30572.870594914853,26
21,21,"(4, 0, 2, 0, 0, 0)",30582.773817054313,32
22,22,"(3, 0, 0, 1, 0, 0)",30591.827069483053,14
23,23,"(4, 0, 0, 0, 0, 1)",30641.957674207504,25
24,24,"(3, 0, 0, 0, 0, 1)",30661.10320218666,13
25,25,"(2, 0, 1, 1, 0, 0)",30664.224556670953,6
26,26,"(2, 0, 0, 1, 0, 0)",30709.11661189713,2
27,27,"(2, 0, 1, 0, 0, 1)",30739.18656033152,5
28,28,"(2, 0, 0, 0, 0, 1)",30787.411198802427,1
29,29,"(3, 0, 2, 0, 0, 0)",30867.609026479062,20
30,30,"(4, 0, 0, 0, 0, 0)",30869.770243527404,24
31,31,"(3, 0, 1, 0, 0, 0)",30870.893338843798,16
32,32,"(4, 0, 1, 0, 0, 0)",30871.74302303738,28
33,33,"(3, 0, 0, 0, 0, 0)",30887.12894945481,12
34,34,"(2, 0, 1, 0, 0, 0)",30972.42665737538,4
35,35,"(2, 0, 0, 0, 0, 0)",31030.75283545736,0
