,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 0)",16.0,34
1,1,"(3, 0, 0, 1, 0, 1)",26704.255681996998,15
2,2,"(2, 0, 1, 1, 0, 1)",26704.367487114894,7
3,3,"(4, 0, 0, 1, 0, 1)",26706.16685130672,27
4,4,"(2, 0, 2, 1, 0, 1)",26706.27747885649,11
5,5,"(3, 0, 2, 1, 0, 1)",26707.519599848456,23
6,6,"(4, 0, 1, 1, 0, 1)",26708.207642925845,31
7,7,"(2, 0, 0, 1, 0, 1)",26710.630845390493,3
8,8,"(3, 0, 1, 1, 0, 1)",26713.709317142606,19
9,9,"(4, 0, 2, 1, 0, 1)",26719.32320481799,35
10,10,"(2, 0, 2, 1, 0, 0)",27526.48903049374,10
11,11,"(3, 0, 1, 1, 0, 0)",27527.716764756107,18
12,12,"(4, 0, 1, 1, 0, 0)",27531.466597841514,30
13,13,"(3, 0, 2, 1, 0, 0)",27650.949620070078,22
14,14,"(4, 0, 2, 0, 0, 1)",27671.247836364008,33
15,15,"(2, 0, 2, 0, 0, 1)",27692.043019606182,9
16,16,"(4, 0, 1, 0, 0, 1)",27692.649408783727,29
17,17,"(3, 0, 1, 0, 0, 1)",27693.751479184863,17
18,18,"(3, 0, 2, 0, 0, 1)",27799.07647530505,21
19,19,"(4, 0, 0, 1, 0, 0)",27959.449914953144,26
20,20,"(3, 0, 0, 1, 0, 0)",28003.24340710873,14
21,21,"(2, 0, 1, 1, 0, 0)",28054.50517852606,6
22,22,"(4, 0, 2, 0, 0, 0)",28078.52962517553,32
23,23,"(2, 0, 0, 1, 0, 0)",28079.967375632637,2
24,24,"(2, 0, 2, 0, 0, 0)",28113.25266541637,8
25,25,"(4, 0, 1, 0, 0, 0)",28115.654655833292,28
26,26,"(3, 0, 1, 0, 0, 0)",28115.940457678837,16
27,27,"(4, 0, 0, 0, 0, 1)",28175.97090724692,25
28,28,"(3, 0, 2, 0, 0, 0)",28226.920397863978,20
29,29,"(3, 0, 0, 0, 0, 1)",28231.665816546734,13
30,30,"(2, 0, 1, 0, 0, 1)",28302.041410032827,5
31,31,"(2, 0, 0, 0, 0, 1)",28334.327040685635,1
32,32,"(4, 0, 0, 0, 0, 0)",28666.40824977228,24
33,33,"(3, 0, 0, 0, 0, 0)",28732.112502477437,12
34,34,"(2, 0, 1, 0, 0, 0)",28818.64043518769,4
35,35,"(2, 0, 0, 0, 0, 0)",28862.075923858727,0
