,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 1, 1, 0, 1)",25754.731819392204,19
1,1,"(4, 0, 1, 1, 0, 1)",25755.639321770923,31
2,2,"(4, 0, 2, 1, 0, 1)",25757.009651625358,35
3,3,"(4, 0, 0, 1, 0, 1)",25766.357306785343,27
4,4,"(3, 0, 2, 1, 0, 1)",25775.966790338185,23
5,5,"(3, 0, 0, 1, 0, 1)",25780.673908088153,15
6,6,"(2, 0, 2, 1, 0, 1)",25786.412758320897,11
7,7,"(2, 0, 1, 1, 0, 1)",25818.80022990357,7
8,8,"(4, 0, 1, 1, 0, 0)",25821.418447104043,30
9,9,"(4, 0, 1, 0, 0, 1)",25828.202382913867,29
10,10,"(3, 0, 2, 1, 0, 0)",25843.68594803352,22
11,11,"(3, 0, 2, 0, 0, 1)",25850.559974491836,21
12,12,"(2, 0, 0, 1, 0, 1)",25855.135110920917,3
13,13,"(2, 0, 2, 1, 0, 0)",25857.943482381004,10
14,14,"(2, 0, 2, 0, 0, 1)",25864.251103199404,9
15,15,"(3, 0, 1, 1, 0, 0)",25877.638279110884,18
16,16,"(4, 0, 1, 0, 0, 0)",25881.456423078016,28
17,17,"(4, 0, 2, 1, 0, 0)",25882.127678050434,34
18,18,"(3, 0, 1, 0, 0, 1)",25884.14614733076,17
19,19,"(4, 0, 2, 0, 0, 1)",25887.713532056056,33
20,20,"(3, 0, 2, 0, 0, 0)",25902.236149316934,20
21,21,"(2, 0, 2, 0, 0, 0)",25912.240442849834,8
22,22,"(3, 0, 1, 0, 0, 0)",25932.40362492942,16
23,23,"(4, 0, 2, 0, 0, 0)",25935.408158413546,32
24,24,"(4, 0, 0, 1, 0, 0)",26041.190982555363,26
25,25,"(4, 0, 0, 0, 0, 1)",26051.652182143414,25
26,26,"(3, 0, 0, 1, 0, 0)",26081.01707130868,14
27,27,"(3, 0, 0, 0, 0, 1)",26092.81160044609,13
28,28,"(4, 0, 0, 0, 0, 0)",26115.273283866416,24
29,29,"(3, 0, 0, 0, 0, 0)",26163.94592298207,12
30,30,"(2, 0, 1, 1, 0, 0)",26186.056341761727,6
31,31,"(2, 0, 1, 0, 0, 1)",26199.643414267248,5
32,32,"(2, 0, 0, 1, 0, 0)",26234.08443423478,2
33,33,"(2, 0, 0, 0, 0, 1)",26247.690344499497,1
34,34,"(2, 0, 1, 0, 0, 0)",26274.647978351368,4
35,35,"(2, 0, 0, 0, 0, 0)",26320.289377168363,0
