,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",34998.305324617024,7
1,1,"(3, 0, 0, 1, 0, 1)",34998.761470649624,15
2,2,"(2, 0, 2, 1, 0, 1)",34999.284662036116,11
3,3,"(4, 0, 0, 1, 0, 1)",35000.10272884147,27
4,4,"(3, 0, 1, 1, 0, 1)",35000.190149408,19
5,5,"(4, 0, 1, 1, 0, 1)",35001.805074136966,31
6,6,"(4, 0, 2, 1, 0, 1)",35002.029137578196,35
7,7,"(3, 0, 2, 1, 0, 1)",35002.409605198816,23
8,8,"(2, 0, 0, 1, 0, 1)",35014.977545874804,3
9,9,"(3, 0, 1, 1, 0, 0)",36015.857031596664,18
10,10,"(4, 0, 2, 1, 0, 0)",36020.563411218434,34
11,11,"(4, 0, 1, 1, 0, 0)",36035.924829593234,30
12,12,"(3, 0, 2, 1, 0, 0)",36049.83181346105,22
13,13,"(2, 0, 2, 1, 0, 0)",36058.13339277723,10
14,14,"(3, 0, 1, 0, 0, 1)",36162.677582185446,17
15,15,"(4, 0, 2, 0, 0, 1)",36164.94279823186,33
16,16,"(4, 0, 1, 0, 0, 1)",36165.141651057034,29
17,17,"(3, 0, 2, 0, 0, 1)",36187.60595238393,21
18,18,"(2, 0, 2, 0, 0, 1)",36246.17481743067,9
19,19,"(4, 0, 0, 1, 0, 0)",36301.39579960855,26
20,20,"(3, 0, 0, 1, 0, 0)",36308.001652745625,14
21,21,"(2, 0, 1, 1, 0, 0)",36317.89537657519,6
22,22,"(2, 0, 0, 1, 0, 0)",36354.14936841745,2
23,23,"(4, 0, 2, 0, 0, 0)",36511.377646716,32
24,24,"(4, 0, 1, 0, 0, 0)",36512.06440367078,28
25,25,"(3, 0, 1, 0, 0, 0)",36513.10635685732,16
26,26,"(4, 0, 0, 0, 0, 1)",36528.85474782692,25
27,27,"(3, 0, 0, 0, 0, 1)",36548.75572680894,13
28,28,"(3, 0, 2, 0, 0, 0)",36549.50570702375,20
29,29,"(2, 0, 1, 0, 0, 1)",36566.31136609709,5
30,30,"(2, 0, 0, 0, 0, 1)",36615.96724467497,1
31,31,"(2, 0, 2, 0, 0, 0)",36687.56173521366,8
32,32,"(4, 0, 0, 0, 0, 0)",36953.61213384114,24
33,33,"(3, 0, 0, 0, 0, 0)",36995.70060832373,12
34,34,"(2, 0, 1, 0, 0, 0)",37023.49667889103,4
35,35,"(2, 0, 0, 0, 0, 0)",37089.46686564845,0
