,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",27035.884523494704,7
1,1,"(3, 0, 0, 1, 0, 1)",27036.83316533124,15
2,2,"(4, 0, 0, 1, 0, 1)",27038.52581694709,27
3,3,"(3, 0, 2, 1, 0, 1)",27039.776618089498,23
4,4,"(3, 0, 1, 1, 0, 1)",27039.92258426102,19
5,5,"(2, 0, 2, 1, 0, 1)",27040.355866950682,11
6,6,"(4, 0, 1, 1, 0, 1)",27040.912265546514,31
7,7,"(2, 0, 0, 1, 0, 1)",27042.267234555467,3
8,8,"(4, 0, 2, 1, 0, 1)",27045.80762565607,35
9,9,"(2, 0, 2, 1, 0, 0)",27403.872768012832,10
10,10,"(4, 0, 1, 1, 0, 0)",27404.791571786973,30
11,11,"(3, 0, 1, 1, 0, 0)",27405.137780200424,18
12,12,"(4, 0, 2, 1, 0, 0)",27410.671979287406,34
13,13,"(2, 0, 2, 0, 0, 1)",27427.89976251893,9
14,14,"(3, 0, 1, 0, 0, 1)",27428.99967925797,17
15,15,"(4, 0, 1, 0, 0, 1)",27429.147507462167,29
16,16,"(4, 0, 2, 0, 0, 1)",27429.53041496817,33
17,17,"(3, 0, 2, 1, 0, 0)",27445.314482310718,22
18,18,"(3, 0, 2, 0, 0, 1)",27470.439463405448,21
19,19,"(4, 0, 2, 0, 0, 0)",27536.687461350703,32
20,20,"(2, 0, 2, 0, 0, 0)",27540.1720014336,8
21,21,"(3, 0, 1, 0, 0, 0)",27541.87325213481,16
22,22,"(4, 0, 1, 0, 0, 0)",27543.313556846206,28
23,23,"(3, 0, 2, 0, 0, 0)",27598.150783506666,20
24,24,"(4, 0, 0, 1, 0, 0)",27813.947002427325,26
25,25,"(3, 0, 0, 1, 0, 0)",27825.970357821505,14
26,26,"(4, 0, 0, 0, 0, 1)",27852.57419157625,25
27,27,"(3, 0, 0, 0, 0, 1)",27865.679398606557,13
28,28,"(2, 0, 1, 1, 0, 0)",27878.48926149874,6
29,29,"(2, 0, 0, 1, 0, 0)",27887.512029518883,2
30,30,"(2, 0, 1, 0, 0, 1)",27921.751303941302,5
31,31,"(2, 0, 0, 0, 0, 1)",27932.130620554944,1
32,32,"(4, 0, 0, 0, 0, 0)",27994.034677576652,24
33,33,"(3, 0, 0, 0, 0, 0)",28008.885474719507,12
34,34,"(2, 0, 1, 0, 0, 0)",28067.120722647596,4
35,35,"(2, 0, 0, 0, 0, 0)",28083.060576694465,0
