,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",25857.474751659953,15
1,1,"(2, 0, 1, 1, 0, 1)",25858.157730573766,7
2,2,"(4, 0, 0, 1, 0, 1)",25858.893889675768,27
3,3,"(3, 0, 2, 1, 0, 1)",25859.28501308693,23
4,4,"(2, 0, 2, 1, 0, 1)",25860.328038062853,11
5,5,"(4, 0, 1, 1, 0, 1)",25861.179548802567,31
6,6,"(3, 0, 1, 1, 0, 1)",25862.655359282064,19
7,7,"(4, 0, 2, 1, 0, 1)",25862.67754300242,35
8,8,"(2, 0, 0, 1, 0, 1)",25867.791979531557,3
9,9,"(2, 0, 2, 1, 0, 0)",26438.037013391157,10
10,10,"(3, 0, 1, 1, 0, 0)",26438.343709229186,18
11,11,"(4, 0, 2, 1, 0, 0)",26441.034660176465,34
12,12,"(4, 0, 1, 1, 0, 0)",26442.38799853044,30
13,13,"(2, 0, 2, 0, 0, 1)",26462.942530859127,9
14,14,"(4, 0, 1, 0, 0, 1)",26467.559752405567,29
15,15,"(3, 0, 1, 0, 0, 1)",26468.204894859315,17
16,16,"(4, 0, 2, 0, 0, 1)",26473.280928214062,33
17,17,"(2, 0, 2, 0, 0, 0)",26613.951838418467,8
18,18,"(4, 0, 1, 0, 0, 0)",26618.529885491054,28
19,19,"(3, 0, 1, 0, 0, 0)",26619.167374484517,16
20,20,"(4, 0, 2, 0, 0, 0)",26624.492964383044,32
21,21,"(4, 0, 0, 1, 0, 0)",26736.84221579984,26
22,22,"(3, 0, 0, 1, 0, 0)",26746.234233460993,14
23,23,"(3, 0, 2, 1, 0, 0)",26768.41546874032,22
24,24,"(2, 0, 1, 1, 0, 0)",26776.90981933801,6
25,25,"(4, 0, 0, 0, 0, 1)",26787.9513551213,25
26,26,"(2, 0, 0, 1, 0, 0)",26797.52765193089,2
27,27,"(3, 0, 0, 0, 0, 1)",26798.258428059056,13
28,28,"(3, 0, 2, 0, 0, 1)",26821.457453146024,21
29,29,"(2, 0, 1, 0, 0, 1)",26829.429194879736,5
30,30,"(2, 0, 0, 0, 0, 1)",26853.471754627393,1
31,31,"(4, 0, 0, 0, 0, 0)",26980.62684424356,24
32,32,"(3, 0, 0, 0, 0, 0)",26991.285804829902,12
33,33,"(3, 0, 2, 0, 0, 0)",27012.723816134385,20
34,34,"(2, 0, 1, 0, 0, 0)",27018.593117552482,4
35,35,"(2, 0, 0, 0, 0, 0)",27050.045292776304,0
