,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",27267.153016776134,31
1,1,"(4, 0, 2, 1, 0, 1)",27268.679461788306,35
2,2,"(3, 0, 2, 1, 0, 1)",27270.061783818794,23
3,3,"(2, 0, 2, 1, 0, 1)",27276.303844074315,11
4,4,"(3, 0, 1, 1, 0, 1)",27281.91928774312,19
5,5,"(4, 0, 0, 1, 0, 1)",27283.506583873837,27
6,6,"(2, 0, 0, 1, 0, 1)",27298.069180734594,3
7,7,"(2, 0, 1, 1, 0, 1)",27299.60362092689,7
8,8,"(3, 0, 0, 1, 0, 1)",27299.934833763917,15
9,9,"(3, 0, 1, 1, 0, 0)",28206.074205811317,18
10,10,"(4, 0, 0, 1, 0, 0)",28206.19360340842,26
11,11,"(2, 0, 1, 1, 0, 0)",28206.220149956,6
12,12,"(2, 0, 2, 1, 0, 0)",28206.970595674127,10
13,13,"(3, 0, 0, 1, 0, 0)",28207.192980783013,14
14,14,"(3, 0, 2, 1, 0, 0)",28207.252913146225,22
15,15,"(4, 0, 1, 1, 0, 0)",28207.47973135295,30
16,16,"(2, 0, 0, 1, 0, 0)",28208.083922176,2
17,17,"(4, 0, 2, 1, 0, 0)",28208.90504529765,34
18,18,"(3, 0, 1, 0, 0, 1)",28377.434423745228,17
19,19,"(2, 0, 1, 0, 0, 1)",28377.716265092906,5
20,20,"(2, 0, 2, 0, 0, 1)",28377.926912604013,9
21,21,"(4, 0, 0, 0, 0, 1)",28377.969921543438,25
22,22,"(3, 0, 0, 0, 0, 1)",28378.3021007456,13
23,23,"(2, 0, 0, 0, 0, 1)",28378.733406911317,1
24,24,"(4, 0, 1, 0, 0, 1)",28378.94867496007,29
25,25,"(4, 0, 2, 0, 0, 1)",28379.027806751837,33
26,26,"(3, 0, 2, 0, 0, 1)",28379.086453334803,21
27,27,"(4, 0, 2, 0, 0, 0)",28807.096221515727,32
28,28,"(2, 0, 0, 0, 0, 0)",28810.04653977615,0
29,29,"(3, 0, 1, 0, 0, 0)",28810.426554398735,16
30,30,"(2, 0, 1, 0, 0, 0)",28810.769534974683,4
31,31,"(3, 0, 0, 0, 0, 0)",28810.915240800976,12
32,32,"(2, 0, 2, 0, 0, 0)",28810.98715056627,8
33,33,"(4, 0, 0, 0, 0, 0)",28811.61533261542,24
34,34,"(4, 0, 1, 0, 0, 0)",28812.03916400493,28
35,35,"(3, 0, 2, 0, 0, 0)",28812.783536751227,20
