,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",25228.11564169497,11
1,1,"(4, 0, 1, 1, 0, 1)",25231.780899880763,31
2,2,"(3, 0, 1, 1, 0, 1)",25233.98498962342,19
3,3,"(3, 0, 0, 1, 0, 1)",25234.949202004565,15
4,4,"(4, 0, 0, 1, 0, 1)",25235.34575794253,27
5,5,"(4, 0, 2, 1, 0, 1)",25236.531370420544,35
6,6,"(2, 0, 1, 1, 0, 1)",25237.155106025184,7
7,7,"(3, 0, 2, 1, 0, 1)",25237.699135181727,23
8,8,"(2, 0, 0, 1, 0, 1)",25250.004581159767,3
9,9,"(4, 0, 1, 1, 0, 0)",25414.64602334656,30
10,10,"(2, 0, 2, 1, 0, 0)",25414.77079736511,10
11,11,"(2, 0, 2, 0, 0, 1)",25420.507533737222,9
12,12,"(4, 0, 1, 0, 0, 1)",25421.016863791807,29
13,13,"(3, 0, 1, 1, 0, 0)",25422.36465727213,18
14,14,"(4, 0, 2, 1, 0, 0)",25428.487291049067,34
15,15,"(3, 0, 1, 0, 0, 1)",25428.896887737286,17
16,16,"(4, 0, 2, 0, 0, 1)",25428.968664612792,33
17,17,"(2, 0, 2, 0, 0, 0)",25479.14671862687,8
18,18,"(4, 0, 1, 0, 0, 0)",25480.448294832368,28
19,19,"(4, 0, 2, 0, 0, 0)",25484.82013245685,32
20,20,"(3, 0, 1, 0, 0, 0)",25485.69993846869,16
21,21,"(3, 0, 2, 0, 0, 0)",25506.82777751709,20
22,22,"(3, 0, 2, 1, 0, 0)",25508.57112150389,22
23,23,"(3, 0, 2, 0, 0, 1)",25511.838858579533,21
24,24,"(4, 0, 0, 1, 0, 0)",25774.03184676997,26
25,25,"(4, 0, 0, 0, 0, 1)",25786.55543882308,25
26,26,"(3, 0, 0, 1, 0, 0)",25804.226418791557,14
27,27,"(3, 0, 0, 0, 0, 1)",25817.282163850392,13
28,28,"(2, 0, 1, 1, 0, 0)",25860.33791416733,6
29,29,"(4, 0, 0, 0, 0, 0)",25864.073361307957,24
30,30,"(2, 0, 1, 0, 0, 1)",25874.052738249145,5
31,31,"(2, 0, 0, 1, 0, 0)",25893.67634205425,2
32,32,"(3, 0, 0, 0, 0, 0)",25897.127055875848,12
33,33,"(2, 0, 0, 0, 0, 1)",25907.385532371118,1
34,34,"(2, 0, 1, 0, 0, 0)",25953.786038910253,4
35,35,"(2, 0, 0, 0, 0, 0)",25986.739789937415,0
