,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 0)",16.0,34
1,1,"(2, 0, 1, 1, 0, 1)",25564.730059122707,7
2,2,"(3, 0, 0, 1, 0, 1)",25565.6520182966,15
3,3,"(4, 0, 0, 1, 0, 1)",25566.4485911154,27
4,4,"(4, 0, 1, 1, 0, 1)",25567.341540460293,31
5,5,"(2, 0, 0, 1, 0, 1)",25569.599404142104,3
6,6,"(2, 0, 2, 1, 0, 1)",25570.886315586547,11
7,7,"(3, 0, 2, 1, 0, 1)",25570.89464934955,23
8,8,"(3, 0, 1, 1, 0, 1)",25574.132868449386,19
9,9,"(4, 0, 2, 1, 0, 1)",25578.10478608601,35
10,10,"(3, 0, 2, 1, 0, 0)",26587.78476528553,22
11,11,"(3, 0, 2, 0, 0, 1)",26639.003263660208,21
12,12,"(2, 0, 2, 1, 0, 0)",26668.47717157496,10
13,13,"(4, 0, 1, 1, 0, 0)",26736.9577534182,30
14,14,"(3, 0, 0, 1, 0, 0)",27005.90188543802,14
15,15,"(3, 0, 1, 1, 0, 0)",27006.49415962,18
16,16,"(4, 0, 0, 1, 0, 0)",27006.963006561087,26
17,17,"(2, 0, 1, 1, 0, 0)",27023.584738086618,6
18,18,"(2, 0, 0, 1, 0, 0)",27041.897573760285,2
19,19,"(3, 0, 0, 0, 0, 1)",27184.23769488149,13
20,20,"(3, 0, 1, 0, 0, 1)",27186.236733364614,17
21,21,"(4, 0, 0, 0, 0, 1)",27186.236887297535,25
22,22,"(2, 0, 2, 0, 0, 1)",27186.295883107807,9
23,23,"(4, 0, 1, 0, 0, 1)",27188.211879126487,29
24,24,"(4, 0, 2, 0, 0, 1)",27189.890300955707,33
25,25,"(2, 0, 1, 0, 0, 1)",27192.887363671645,5
26,26,"(2, 0, 0, 0, 0, 1)",27214.387622039267,1
27,27,"(3, 0, 0, 0, 0, 0)",27537.66276500336,12
28,28,"(2, 0, 1, 0, 0, 0)",27537.7171702472,4
29,29,"(4, 0, 0, 0, 0, 0)",27538.789637801427,24
30,30,"(3, 0, 1, 0, 0, 0)",27538.82588526543,16
31,31,"(2, 0, 2, 0, 0, 0)",27538.856403851347,8
32,32,"(4, 0, 1, 0, 0, 0)",27540.70380845812,28
33,33,"(3, 0, 2, 0, 0, 0)",27541.385588329238,20
34,34,"(4, 0, 2, 0, 0, 0)",27542.64665244993,32
35,35,"(2, 0, 0, 0, 0, 0)",27555.760657204082,0
