,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",46.08124133541367,35
1,1,"(3, 0, 0, 1, 0, 1)",25928.515548796382,15
2,2,"(4, 0, 0, 1, 0, 1)",25930.90953779072,27
3,3,"(3, 0, 2, 1, 0, 1)",25932.40724594675,23
4,4,"(4, 0, 1, 1, 0, 1)",25935.27780635908,31
5,5,"(2, 0, 1, 1, 0, 1)",25936.200494585195,7
6,6,"(3, 0, 1, 1, 0, 1)",25943.723203378388,19
7,7,"(2, 0, 0, 1, 0, 1)",25945.580686967667,3
8,8,"(2, 0, 2, 1, 0, 1)",25949.29266079855,11
9,9,"(4, 0, 1, 1, 0, 0)",26533.15268198288,30
10,10,"(2, 0, 2, 1, 0, 0)",26541.85994286696,10
11,11,"(3, 0, 1, 1, 0, 0)",26544.120388466563,18
12,12,"(3, 0, 2, 1, 0, 0)",26557.99257556457,22
13,13,"(4, 0, 1, 0, 0, 1)",26575.934807352394,29
14,14,"(2, 0, 2, 0, 0, 1)",26586.61728835377,9
15,15,"(3, 0, 1, 0, 0, 1)",26589.850861242438,17
16,16,"(3, 0, 2, 0, 0, 1)",26600.486570672783,21
17,17,"(4, 0, 1, 0, 0, 0)",26716.162358717917,28
18,18,"(2, 0, 2, 0, 0, 0)",26727.587025922643,8
19,19,"(3, 0, 1, 0, 0, 0)",26730.582525699658,16
20,20,"(4, 0, 2, 0, 0, 0)",26733.36714501505,32
21,21,"(3, 0, 2, 0, 0, 0)",26741.036856415638,20
22,22,"(4, 0, 0, 1, 0, 0)",26919.171601642945,26
23,23,"(3, 0, 0, 1, 0, 0)",26951.26326489581,14
24,24,"(4, 0, 0, 0, 0, 1)",26972.5640756344,25
25,25,"(3, 0, 0, 0, 0, 1)",27004.05954331375,13
26,26,"(2, 0, 0, 1, 0, 0)",27067.66677696084,2
27,27,"(2, 0, 1, 1, 0, 0)",27075.44864811104,6
28,28,"(2, 0, 0, 0, 0, 1)",27125.434026897357,1
29,29,"(4, 0, 0, 0, 0, 0)",27128.491456333,24
30,30,"(2, 0, 1, 0, 0, 1)",27136.70042552043,5
31,31,"(3, 0, 0, 0, 0, 0)",27154.98624426205,12
32,32,"(2, 0, 0, 0, 0, 0)",27282.755391439972,0
33,33,"(2, 0, 1, 0, 0, 0)",27294.31880979437,4
34,34,"(4, 0, 2, 1, 0, 0)",29683.258648546074,34
35,35,"(4, 0, 2, 0, 0, 1)",29741.72437734024,33
