,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24577.805870810997,11
1,1,"(4, 0, 1, 1, 0, 1)",24583.476714341738,31
2,2,"(3, 0, 2, 1, 0, 1)",24585.16263219106,23
3,3,"(3, 0, 1, 1, 0, 1)",24586.976540473348,19
4,4,"(3, 0, 0, 1, 0, 1)",24588.0894277198,15
5,5,"(4, 0, 0, 1, 0, 1)",24588.920181178208,27
6,6,"(2, 0, 1, 1, 0, 1)",24593.395016856717,7
7,7,"(4, 0, 2, 1, 0, 1)",24595.13684590768,35
8,8,"(2, 0, 0, 1, 0, 1)",24619.635684988185,3
9,9,"(4, 0, 1, 1, 0, 0)",24813.972983612588,30
10,10,"(2, 0, 2, 1, 0, 0)",24818.26562103236,10
11,11,"(4, 0, 1, 0, 0, 1)",24824.54819768624,29
12,12,"(2, 0, 2, 0, 0, 1)",24825.40450184225,9
13,13,"(3, 0, 1, 1, 0, 0)",24834.305592075238,18
14,14,"(3, 0, 2, 0, 0, 1)",24835.490808869567,21
15,15,"(4, 0, 2, 1, 0, 0)",24838.99302129472,34
16,16,"(3, 0, 1, 0, 0, 1)",24845.06756746204,17
17,17,"(4, 0, 2, 0, 0, 1)",24850.293073771583,33
18,18,"(3, 0, 2, 1, 0, 0)",24851.838383197664,22
19,19,"(4, 0, 1, 0, 0, 0)",24879.662832108486,28
20,20,"(2, 0, 2, 0, 0, 0)",24880.664776039586,8
21,21,"(3, 0, 2, 0, 0, 0)",24891.477632084945,20
22,22,"(3, 0, 1, 0, 0, 0)",24901.17089589621,16
23,23,"(4, 0, 2, 0, 0, 0)",24904.029685557096,32
24,24,"(4, 0, 0, 1, 0, 0)",25071.408227934062,26
25,25,"(4, 0, 0, 0, 0, 1)",25088.388361576774,25
26,26,"(3, 0, 0, 1, 0, 0)",25092.537470959232,14
27,27,"(3, 0, 0, 0, 0, 1)",25111.14986858164,13
28,28,"(2, 0, 1, 1, 0, 0)",25132.253022434747,6
29,29,"(2, 0, 1, 0, 0, 1)",25152.8325530022,5
30,30,"(4, 0, 0, 0, 0, 0)",25159.581501291494,24
31,31,"(2, 0, 0, 1, 0, 0)",25180.51943221709,2
32,32,"(3, 0, 0, 0, 0, 0)",25187.58055767647,12
33,33,"(2, 0, 0, 0, 0, 1)",25203.10605289357,1
34,34,"(2, 0, 1, 0, 0, 0)",25233.13619252037,4
35,35,"(2, 0, 0, 0, 0, 0)",25288.107014971738,0
