,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",31699.274315430142,35
1,1,"(2, 0, 2, 1, 0, 1)",31712.344077971524,11
2,2,"(3, 0, 1, 1, 0, 1)",31715.347824867018,19
3,3,"(4, 0, 1, 1, 0, 1)",31718.737113789513,31
4,4,"(3, 0, 2, 1, 0, 1)",31718.931644270197,23
5,5,"(3, 0, 0, 1, 0, 1)",31724.419876545697,15
6,6,"(4, 0, 0, 1, 0, 1)",31726.010271954838,27
7,7,"(2, 0, 1, 1, 0, 1)",31732.815048080385,7
8,8,"(2, 0, 0, 1, 0, 1)",31739.044177216987,3
9,9,"(4, 0, 2, 1, 0, 0)",32290.933119140038,34
10,10,"(4, 0, 2, 0, 0, 1)",32335.11381753919,33
11,11,"(4, 0, 2, 0, 0, 0)",32471.52902484688,32
12,12,"(3, 0, 2, 1, 0, 0)",32502.80623128145,22
13,13,"(3, 0, 0, 1, 0, 0)",32629.529588473782,14
14,14,"(2, 0, 2, 1, 0, 0)",32630.727154955614,10
15,15,"(3, 0, 1, 1, 0, 0)",32631.479124104684,18
16,16,"(4, 0, 0, 1, 0, 0)",32631.49339372969,26
17,17,"(4, 0, 1, 1, 0, 0)",32633.417834474414,30
18,18,"(2, 0, 1, 1, 0, 0)",32648.969479272528,6
19,19,"(2, 0, 0, 1, 0, 0)",32659.66678331439,2
20,20,"(3, 0, 0, 0, 0, 1)",32675.210495268046,13
21,21,"(2, 0, 2, 0, 0, 1)",32676.472748170054,9
22,22,"(3, 0, 1, 0, 0, 1)",32676.496999991305,17
23,23,"(4, 0, 0, 0, 0, 1)",32676.55268017706,25
24,24,"(3, 0, 2, 0, 0, 1)",32678.47103912117,21
25,25,"(4, 0, 1, 0, 0, 1)",32678.48178748311,29
26,26,"(2, 0, 1, 0, 0, 1)",32686.94788636406,5
27,27,"(2, 0, 0, 0, 0, 1)",32697.59364096989,1
28,28,"(4, 0, 0, 0, 0, 0)",32816.617630323846,24
29,29,"(3, 0, 1, 0, 0, 0)",32817.47092132276,16
30,30,"(2, 0, 2, 0, 0, 0)",32817.62361274496,8
31,31,"(3, 0, 0, 0, 0, 0)",32817.63531543801,12
32,32,"(4, 0, 1, 0, 0, 0)",32818.29391864152,28
33,33,"(2, 0, 1, 0, 0, 0)",32818.44124283502,4
34,34,"(3, 0, 2, 0, 0, 0)",32819.16637402921,20
35,35,"(2, 0, 0, 0, 0, 0)",32827.77276857425,0
