,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",27829.03211976294,31
1,1,"(4, 0, 0, 1, 0, 1)",27849.51116882271,27
2,2,"(2, 0, 0, 1, 0, 1)",27853.35309602394,3
3,3,"(3, 0, 1, 1, 0, 1)",27853.44391078451,19
4,4,"(3, 0, 2, 1, 0, 1)",27853.657321664326,23
5,5,"(2, 0, 1, 1, 0, 1)",27853.904324757215,7
6,6,"(3, 0, 0, 1, 0, 1)",27854.398032103854,15
7,7,"(4, 0, 2, 1, 0, 1)",27856.443127543374,35
8,8,"(2, 0, 2, 1, 0, 1)",27858.90048134843,11
9,9,"(3, 0, 1, 1, 0, 0)",28485.842388601817,18
10,10,"(4, 0, 2, 1, 0, 0)",28489.110458290754,34
11,11,"(4, 0, 1, 1, 0, 0)",28493.49993789402,30
12,12,"(2, 0, 2, 1, 0, 0)",28535.63580914254,10
13,13,"(3, 0, 2, 1, 0, 0)",28587.863912902787,22
14,14,"(3, 0, 1, 0, 0, 1)",28594.6735633641,17
15,15,"(4, 0, 2, 0, 0, 1)",28599.390137857128,33
16,16,"(4, 0, 1, 0, 0, 1)",28603.39615053001,29
17,17,"(2, 0, 2, 0, 0, 1)",28631.61008127118,9
18,18,"(3, 0, 2, 0, 0, 1)",28647.852403123496,21
19,19,"(4, 0, 0, 1, 0, 0)",28857.61382789848,26
20,20,"(3, 0, 0, 1, 0, 0)",28863.453483959038,14
21,21,"(2, 0, 1, 1, 0, 0)",28872.394693118564,6
22,22,"(2, 0, 0, 1, 0, 0)",28892.64784934708,2
23,23,"(3, 0, 1, 0, 0, 0)",28994.843500758037,16
24,24,"(4, 0, 1, 0, 0, 0)",28996.83739083273,28
25,25,"(4, 0, 2, 0, 0, 0)",28997.581693367316,32
26,26,"(4, 0, 0, 0, 0, 1)",29020.249401977784,25
27,27,"(3, 0, 0, 0, 0, 1)",29034.1914289191,13
28,28,"(2, 0, 1, 0, 0, 1)",29048.638142667616,5
29,29,"(2, 0, 0, 0, 0, 1)",29076.2702214325,1
30,30,"(4, 0, 0, 0, 0, 0)",29473.226628213233,24
31,31,"(3, 0, 0, 0, 0, 0)",29499.190090903867,12
32,32,"(2, 0, 1, 0, 0, 0)",29519.894738702198,4
33,33,"(2, 0, 2, 0, 0, 0)",29522.575628392773,8
34,34,"(3, 0, 2, 0, 0, 0)",29523.43266855156,20
35,35,"(2, 0, 0, 0, 0, 0)",29561.3386952098,0
