,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",25747.62352824767,27
1,1,"(2, 0, 1, 1, 0, 1)",25750.223841577736,7
2,2,"(3, 0, 2, 1, 0, 1)",25751.684189859887,23
3,3,"(3, 0, 0, 1, 0, 1)",25751.774372711094,15
4,4,"(4, 0, 1, 1, 0, 1)",25751.90930439736,31
5,5,"(2, 0, 2, 1, 0, 1)",25754.594324842357,11
6,6,"(2, 0, 0, 1, 0, 1)",25765.999897689708,3
7,7,"(3, 0, 1, 1, 0, 1)",25770.222832195333,19
8,8,"(4, 0, 2, 1, 0, 1)",25774.56813310817,35
9,9,"(4, 0, 1, 1, 0, 0)",26003.826286354986,30
10,10,"(4, 0, 1, 0, 0, 1)",26012.93884699289,29
11,11,"(2, 0, 2, 1, 0, 0)",26016.578114329302,10
12,12,"(3, 0, 1, 1, 0, 0)",26020.914519863105,18
13,13,"(4, 0, 2, 1, 0, 0)",26020.9777444898,34
14,14,"(3, 0, 2, 1, 0, 0)",26023.709353813105,22
15,15,"(4, 0, 2, 0, 0, 1)",26025.347799852265,33
16,16,"(2, 0, 2, 0, 0, 1)",26029.814568417827,9
17,17,"(3, 0, 1, 0, 0, 1)",26032.21530413231,17
18,18,"(3, 0, 2, 0, 0, 1)",26032.84100301334,21
19,19,"(4, 0, 1, 0, 0, 0)",26093.66190564163,28
20,20,"(4, 0, 2, 0, 0, 0)",26103.476921357607,32
21,21,"(2, 0, 2, 0, 0, 0)",26114.868309251982,8
22,22,"(3, 0, 1, 0, 0, 0)",26118.7253548162,16
23,23,"(3, 0, 2, 0, 0, 0)",26119.661444811434,20
24,24,"(4, 0, 0, 1, 0, 0)",26416.745820293927,26
25,25,"(3, 0, 0, 1, 0, 0)",26428.686767871546,14
26,26,"(4, 0, 0, 0, 0, 1)",26433.310580788217,25
27,27,"(3, 0, 0, 0, 0, 1)",26445.883688314218,13
28,28,"(4, 0, 0, 0, 0, 0)",26524.807780354862,24
29,29,"(3, 0, 0, 0, 0, 0)",26538.173042123573,12
30,30,"(2, 0, 0, 1, 0, 0)",26567.147073573306,2
31,31,"(2, 0, 1, 1, 0, 0)",26583.449684370153,6
32,32,"(2, 0, 0, 0, 0, 1)",26592.48281826765,1
33,33,"(2, 0, 1, 0, 0, 1)",26610.581545576777,5
34,34,"(2, 0, 0, 0, 0, 0)",26700.475358031916,0
35,35,"(2, 0, 1, 0, 0, 0)",26719.680859270695,4
