,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",22906.7644042146,23
1,1,"(2, 0, 2, 1, 0, 1)",22908.195626296587,11
2,2,"(3, 0, 0, 1, 0, 1)",22911.579340634977,15
3,3,"(4, 0, 0, 1, 0, 1)",22913.383625834027,27
4,4,"(2, 0, 1, 1, 0, 1)",22913.46273398138,7
5,5,"(4, 0, 1, 1, 0, 1)",22915.45844159019,31
6,6,"(3, 0, 1, 1, 0, 1)",22922.61590242803,19
7,7,"(4, 0, 2, 1, 0, 1)",22928.283079168144,35
8,8,"(2, 0, 0, 1, 0, 1)",22932.36544153574,3
9,9,"(2, 0, 2, 1, 0, 0)",23443.336625198863,10
10,10,"(3, 0, 2, 1, 0, 0)",23451.09364412847,22
11,11,"(4, 0, 2, 1, 0, 0)",23456.24596017485,34
12,12,"(3, 0, 1, 1, 0, 0)",23465.24807396392,18
13,13,"(2, 0, 2, 0, 0, 1)",23467.958479874902,9
14,14,"(3, 0, 2, 0, 0, 1)",23478.86987649303,21
15,15,"(4, 0, 2, 0, 0, 1)",23481.71375275995,33
16,16,"(2, 0, 2, 0, 0, 0)",23585.562095157573,8
17,17,"(3, 0, 2, 0, 0, 0)",23588.392368355253,20
18,18,"(3, 0, 0, 1, 0, 0)",23798.942575818593,14
19,19,"(4, 0, 0, 1, 0, 0)",23800.12111284329,26
20,20,"(4, 0, 1, 1, 0, 0)",23802.824631820517,30
21,21,"(2, 0, 1, 1, 0, 0)",23819.91618333981,6
22,22,"(3, 0, 0, 0, 0, 1)",23830.962059182206,13
23,23,"(3, 0, 1, 0, 0, 1)",23831.97981803783,17
24,24,"(4, 0, 0, 0, 0, 1)",23832.59027190204,25
25,25,"(4, 0, 1, 0, 0, 1)",23834.944630484897,29
26,26,"(2, 0, 1, 0, 0, 1)",23849.20203392142,5
27,27,"(2, 0, 0, 1, 0, 0)",23863.371137134684,2
28,28,"(2, 0, 0, 0, 0, 1)",23892.69298394878,1
29,29,"(3, 0, 0, 0, 0, 0)",23952.92072120116,12
30,30,"(3, 0, 1, 0, 0, 0)",23954.90176300524,16
31,31,"(4, 0, 0, 0, 0, 0)",23954.908753621545,24
32,32,"(4, 0, 1, 0, 0, 0)",23956.81665673941,28
33,33,"(4, 0, 2, 0, 0, 0)",23958.881595390765,32
34,34,"(2, 0, 1, 0, 0, 0)",23965.068929381152,4
35,35,"(2, 0, 0, 0, 0, 0)",24009.050697839702,0
