,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",28108.88196628196,31
1,1,"(3, 0, 1, 1, 0, 1)",28109.813503818234,19
2,2,"(4, 0, 0, 1, 0, 1)",28109.877202245872,27
3,3,"(4, 0, 2, 1, 0, 1)",28111.0300662947,35
4,4,"(3, 0, 0, 1, 0, 1)",28123.385942223467,15
5,5,"(3, 0, 2, 1, 0, 1)",28127.721444915773,23
6,6,"(2, 0, 2, 1, 0, 1)",28131.159186505014,11
7,7,"(2, 0, 1, 1, 0, 1)",28137.69747624532,7
8,8,"(2, 0, 0, 1, 0, 1)",28151.778344516846,3
9,9,"(4, 0, 1, 1, 0, 0)",29037.500452758475,30
10,10,"(2, 0, 2, 1, 0, 0)",29056.202510095463,10
11,11,"(3, 0, 2, 1, 0, 0)",29065.057362688756,22
12,12,"(3, 0, 1, 1, 0, 0)",29085.03829038743,18
13,13,"(4, 0, 2, 1, 0, 0)",29091.705171669262,34
14,14,"(4, 0, 1, 0, 0, 1)",29217.756267745648,29
15,15,"(2, 0, 2, 0, 0, 1)",29243.27678330188,9
16,16,"(3, 0, 2, 0, 0, 1)",29243.992159176236,21
17,17,"(3, 0, 1, 0, 0, 1)",29274.777101628224,17
18,18,"(4, 0, 2, 0, 0, 1)",29278.475696632944,33
19,19,"(4, 0, 0, 1, 0, 0)",29340.66424026689,26
20,20,"(3, 0, 0, 1, 0, 0)",29451.651339454264,14
21,21,"(4, 0, 0, 0, 0, 1)",29555.702289321078,25
22,22,"(2, 0, 1, 1, 0, 0)",29582.476460950216,6
23,23,"(2, 0, 0, 1, 0, 0)",29630.17439899061,2
24,24,"(3, 0, 2, 0, 0, 0)",29633.716369345133,20
25,25,"(2, 0, 2, 0, 0, 0)",29645.51405172988,8
26,26,"(3, 0, 1, 0, 0, 0)",29667.8293454502,16
27,27,"(4, 0, 2, 0, 0, 0)",29670.5025032065,32
28,28,"(3, 0, 0, 0, 0, 1)",29728.65576009001,13
29,29,"(4, 0, 1, 0, 0, 0)",29886.116861107865,28
30,30,"(2, 0, 1, 0, 0, 1)",29937.902875389405,5
31,31,"(4, 0, 0, 0, 0, 0)",29941.873145468067,24
32,32,"(2, 0, 0, 0, 0, 1)",30007.72672492594,1
33,33,"(3, 0, 0, 0, 0, 0)",30199.82189327001,12
34,34,"(2, 0, 1, 0, 0, 0)",30479.075902787416,4
35,35,"(2, 0, 0, 0, 0, 0)",30568.645119134297,0
